date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-12-27,80848028,C937,34,0,0,5,0.0,29,29.0,0.0
2025-12-27,80805852,A668,11,0,0,0,0.0,11,11.0,0.0
2025-12-27,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2025-12-27,80804138,E564,40,0,0,2,0.0,38,38.0,0.0
2025-12-27,21314876,A672,16,0,0,1,0.0,15,15.0,0.0
2025-12-27,21314593,C816,410,0,0,135,0.0,275,275.0,0.0
2025-12-27,80805856,C810,0,0,15,0,0.0,15,15.0,0.0
2025-12-27,80804133,D901,282,0,0,40,0.0,242,242.0,0.0
2025-12-27,80807092,A715,41,0,0,3,0.0,38,38.0,0.0
2025-12-27,80807093,C937,8,0,0,1,0.0,7,7.0,0.0
2025-12-27,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2025-12-27,80848029,A668,94,0,0,24,0.0,70,70.0,0.0
2025-12-27,80854083,C816,261,0,0,38,0.0,223,223.0,0.0
2025-12-27,80795933,A673,40,0,0,7,0.0,33,33.0,0.0
2025-12-27,21103372,E569,17,0,0,0,0.0,17,17.0,0.0
2025-12-27,80804703,A673,46,0,0,14,0.0,32,32.0,0.0
2025-12-27,80868102,A680,37,0,0,3,0.0,34,34.0,0.0
2025-12-27,80884848,A672,69,0,0,15,0.0,54,54.0,0.0
2025-12-27,21419490,A673,0,0,1819,209,0.0,1610,1610.0,0.0
2025-12-27,21029016,D767,22,0,0,0,0.0,22,22.0,0.0
2025-12-27,80804138,D901,142,0,0,0,0.0,142,142.0,0.0
2025-12-27,21128067,D767,49,0,0,0,0.0,49,49.0,0.0
2025-12-27,80807112,A715,60,0,0,15,0.0,45,45.0,0.0
2025-12-27,21179704,A673,75,0,0,0,0.0,75,75.0,0.0
2025-12-27,21148509,A715,58,0,0,2,0.0,56,56.0,0.0
2025-12-27,80884852,A672,357,0,0,42,0.0,315,315.0,0.0
2025-12-27,21121756,0386,9,0,0,0,7.0,2,2.0,0.0
2025-12-27,80812099,A715,19,0,0,1,0.0,18,18.0,0.0
2025-12-27,80885920,A673,405,0,5,198,0.0,212,212.0,0.0
2025-12-27,21315352,E556,29,0,0,3,0.0,26,26.0,0.0
2025-12-27,21416910,A668,446,0,0,72,0.0,374,374.0,0.0
2025-12-27,80805856,A668,327,0,0,12,0.0,315,315.0,0.0
2025-12-27,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2025-12-27,21121751,A716,11,0,0,2,0.0,9,9.0,0.0
2025-12-27,21171453,A672,2,0,0,1,0.0,1,1.0,0.0
2025-12-27,80812846,A673,416,0,0,37,3.0,376,376.0,0.0
2025-12-27,80807105,D191,70,0,0,4,0.0,66,66.0,0.0
2025-12-27,21352461,A668,75,0,0,10,0.0,65,65.0,0.0
2025-12-27,21141769,E556,29,0,0,1,0.0,28,28.0,0.0
2025-12-27,80807113,E568,7,0,0,0,0.0,7,7.0,0.0
2025-12-27,21113405,C810,2,0,0,0,0.0,2,2.0,0.0
2025-12-27,21314593,A673,128,0,0,34,7.0,87,87.0,0.0
2025-12-27,80807114,C816,151,0,0,13,0.0,138,138.0,0.0
2025-12-27,21132758,E556,86,0,0,5,0.0,81,81.0,0.0
2025-12-27,21133312,E564,4,0,0,1,0.0,3,3.0,0.0
2025-12-27,80807089,E564,19,0,0,1,0.0,18,18.0,0.0
2025-12-27,80848022,A668,259,0,0,0,0.0,259,259.0,0.0
2025-12-27,80854083,A673,166,0,0,1,0.0,165,165.0,0.0
2025-12-27,80863643,A716,2,0,0,0,0.0,2,2.0,0.0
2025-12-27,80807105,E568,8,0,0,0,0.0,8,8.0,0.0
2025-12-27,21314875,A668,20,0,0,1,0.0,19,19.0,0.0
2025-12-27,80804132,E556,66,0,0,0,0.0,66,66.0,0.0
2025-12-27,80840975,E564,4,0,0,0,0.0,4,4.0,0.0
2025-12-27,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2025-12-27,21314595,A672,253,0,0,39,0.0,214,214.0,0.0
2025-12-27,21325292,A672,152,0,0,21,0.0,131,131.0,0.0
2025-12-27,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2025-12-27,21143102,A680,96,0,0,10,0.0,86,86.0,0.0
2025-12-27,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2025-12-27,80812845,E569,90,0,0,0,0.0,90,90.0,0.0
2025-12-27,80885921,A672,42,0,0,8,0.0,34,34.0,0.0
2025-12-27,21315352,A715,23,0,0,1,0.0,22,22.0,0.0
2025-12-27,80865910,A673,54,0,0,2,0.0,52,52.0,0.0
2025-12-27,80807118,E556,99,0,0,2,0.0,97,97.0,0.0
2025-12-27,80863645,A672,46,0,0,11,0.0,35,35.0,0.0
2025-12-27,21133312,D901,47,0,0,7,0.0,40,40.0,0.0
2025-12-27,21314595,C810,12,0,0,0,0.0,12,12.0,0.0
2025-12-27,21325292,C810,73,0,0,0,0.0,73,73.0,0.0
2025-12-27,80868100,A716,19,0,0,2,0.0,17,17.0,0.0
2025-12-27,21141769,A715,73,0,0,10,0.0,63,63.0,0.0
2025-12-27,21414747,0386,2,0,0,0,0.0,2,2.0,0.0
