date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-15,80805852,A668,15,0,0,0,0.0,15,15.0,0.0
2026-01-15,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-15,80804138,E564,22,0,6,6,0.0,22,22.0,0.0
2026-01-15,21314593,C816,406,0,0,33,0.0,373,373.0,0.0
2026-01-15,80805856,C810,15,0,43,3,15.0,40,40.0,0.0
2026-01-15,80804133,D901,240,0,0,30,0.0,210,210.0,0.0
2026-01-15,80807092,A715,114,0,0,1,0.0,113,113.0,0.0
2026-01-15,80848028,0386,4,0,0,0,0.0,4,4.0,0.0
2026-01-15,80807093,C937,6,0,0,1,0.0,5,5.0,0.0
2026-01-15,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-15,80848029,A668,298,0,0,2,0.0,296,296.0,0.0
2026-01-15,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-15,21103372,E569,7,0,0,0,0.0,7,7.0,0.0
2026-01-15,21314876,C810,0,0,3,0,0.0,3,3.0,0.0
2026-01-15,80804703,A673,238,0,0,17,3.0,218,218.0,0.0
2026-01-15,80868102,A680,10,0,0,1,0.0,9,9.0,0.0
2026-01-15,80884848,A672,16,0,0,3,0.0,13,13.0,0.0
2026-01-15,21419490,A673,1151,0,0,17,0.0,1134,1134.0,0.0
2026-01-15,21029016,D767,3,0,0,1,0.0,2,2.0,0.0
2026-01-15,80804138,D901,38,0,0,6,0.0,32,32.0,0.0
2026-01-15,21128067,D767,56,0,0,3,0.0,53,53.0,0.0
2026-01-15,80807112,A715,192,0,0,1,0.0,191,191.0,0.0
2026-01-15,21179704,A673,4,0,0,0,0.0,4,4.0,0.0
2026-01-15,21148509,A715,61,0,45,4,0.0,102,102.0,0.0
2026-01-15,80884852,A672,464,0,0,2,0.0,462,462.0,0.0
2026-01-15,21113405,A672,253,0,0,1,0.0,252,252.0,0.0
2026-01-15,21121756,0386,5,0,0,0,0.0,5,5.0,0.0
2026-01-15,80812099,A715,24,0,0,1,0.0,23,23.0,0.0
2026-01-15,80885920,A673,469,0,39,32,0.0,476,476.0,0.0
2026-01-15,21315352,E556,23,0,6,1,0.0,28,28.0,0.0
2026-01-15,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-15,80805856,A668,212,0,0,27,0.0,185,185.0,0.0
2026-01-15,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-15,21121751,A716,52,0,0,1,0.0,51,51.0,0.0
2026-01-15,21171453,A672,26,0,0,1,0.0,25,25.0,0.0
2026-01-15,80812846,A673,214,0,611,3,203.0,619,619.0,0.0
2026-01-15,80807105,D191,21,0,0,4,0.0,17,17.0,0.0
2026-01-15,21352461,A668,215,0,0,0,0.0,215,215.0,0.0
2026-01-15,21141769,E556,7,0,0,3,0.0,4,4.0,0.0
2026-01-15,21377504,C816,170,0,0,2,0.0,168,168.0,0.0
2026-01-15,80807113,E568,6,0,0,0,0.0,6,6.0,0.0
2026-01-15,21170683,A680,68,0,0,8,0.0,60,60.0,0.0
2026-01-15,21113405,C810,10,0,1,1,0.0,10,10.0,0.0
2026-01-15,21314593,A673,441,0,0,30,0.0,411,411.0,0.0
2026-01-15,80807114,C816,402,0,2,9,59.0,336,336.0,0.0
2026-01-15,21132758,E556,6,0,0,3,0.0,3,3.0,0.0
2026-01-15,21133312,E564,5,0,0,0,0.0,5,5.0,0.0
2026-01-15,80807089,E564,17,0,0,1,0.0,16,16.0,0.0
2026-01-15,80848022,A668,299,0,0,18,0.0,281,281.0,0.0
2026-01-15,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-15,80863643,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-15,80807105,E568,3,0,0,1,0.0,2,2.0,0.0
2026-01-15,80804132,E556,16,0,0,10,0.0,6,6.0,0.0
2026-01-15,21269899,0386,0,998,0,0,996.0,2,2.0,0.0
2026-01-15,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-15,21314595,A672,1125,0,70,7,0.0,1188,1188.0,0.0
2026-01-15,21325292,A672,328,0,0,18,0.0,310,310.0,0.0
2026-01-15,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2026-01-15,21143102,A680,131,0,0,0,0.0,131,131.0,0.0
2026-01-15,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-15,80812845,E569,15,0,0,4,0.0,11,11.0,0.0
2026-01-15,21315352,A715,52,0,0,2,0.0,50,50.0,0.0
2026-01-15,80807118,E556,52,0,22,4,0.0,70,70.0,0.0
2026-01-15,80863645,A672,811,0,8,7,0.0,812,812.0,0.0
2026-01-15,21133312,D901,41,0,0,9,0.0,32,32.0,0.0
2026-01-15,21434952,A672,307,0,0,0,0.0,307,307.0,0.0
2026-01-15,21314595,C810,9,0,0,0,0.0,9,9.0,0.0
2026-01-15,21325292,C810,6,0,0,2,0.0,4,4.0,0.0
2026-01-15,80868100,A716,5,0,0,1,0.0,4,4.0,0.0
2026-01-15,80796091,C816,471,0,0,6,0.0,465,465.0,0.0
2026-01-15,21141769,A715,0,0,83,5,0.0,78,78.0,0.0
2026-01-15,21377504,A673,776,0,0,5,0.0,771,771.0,0.0
2026-01-15,80807100,A716,23,0,0,1,0.0,22,22.0,0.0
