date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-30,80848028,C937,25,0,0,2,0.0,23,23.0,0.0
2026-01-30,80805852,A668,5,0,0,1,0.0,4,4.0,0.0
2026-01-30,80863646,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-30,80804138,E564,24,0,4,0,0.0,28,28.0,0.0
2026-01-30,21314876,A672,413,0,0,4,0.0,409,409.0,0.0
2026-01-30,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-30,21314593,C816,529,0,0,5,0.0,524,524.0,0.0
2026-01-30,80805856,C810,34,0,1,2,7.0,26,26.0,0.0
2026-01-30,80804133,D901,132,0,0,15,0.0,117,117.0,0.0
2026-01-30,80807092,A715,89,0,0,5,0.0,84,84.0,0.0
2026-01-30,80848028,0386,2,0,0,0,0.0,2,2.0,0.0
2026-01-30,80807093,C937,4,0,0,1,0.0,3,3.0,0.0
2026-01-30,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-30,80848029,A668,188,0,0,14,0.0,174,174.0,0.0
2026-01-30,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-30,80795933,A673,1350,0,0,16,0.0,1334,1334.0,0.0
2026-01-30,21103372,E569,4,0,10,1,0.0,13,13.0,0.0
2026-01-30,80804703,A673,203,0,0,14,6.0,183,183.0,0.0
2026-01-30,80868102,A680,7,0,0,3,0.0,4,4.0,0.0
2026-01-30,80884848,A672,40,0,0,3,0.0,37,37.0,0.0
2026-01-30,21419490,A673,918,0,0,49,0.0,869,869.0,0.0
2026-01-30,80804138,D901,87,0,0,0,0.0,87,87.0,0.0
2026-01-30,21128067,D767,48,0,0,0,0.0,48,48.0,0.0
2026-01-30,80807112,A715,260,0,0,9,0.0,251,251.0,0.0
2026-01-30,21179704,A673,67,0,0,0,0.0,67,67.0,0.0
2026-01-30,21148509,A715,68,0,55,2,0.0,121,121.0,0.0
2026-01-30,80884852,A672,382,0,0,0,0.0,382,382.0,0.0
2026-01-30,21113405,A672,287,0,0,0,0.0,287,287.0,0.0
2026-01-30,80812099,A715,18,0,0,0,0.0,18,18.0,0.0
2026-01-30,80885920,A673,214,0,431,65,0.0,580,580.0,0.0
2026-01-30,21315352,E556,4,0,0,3,0.0,1,1.0,0.0
2026-01-30,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-30,80805856,A668,139,0,0,30,0.0,109,109.0,0.0
2026-01-30,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-30,21121751,A716,34,0,0,1,0.0,33,33.0,0.0
2026-01-30,21171453,A672,46,0,0,0,0.0,46,46.0,0.0
2026-01-30,80812846,A673,637,0,0,20,32.0,585,585.0,0.0
2026-01-30,80807105,D191,18,0,26,3,0.0,41,41.0,0.0
2026-01-30,21352461,A668,151,0,0,23,0.0,128,128.0,0.0
2026-01-30,21141769,E556,17,0,0,5,0.0,12,12.0,0.0
2026-01-30,21377504,C816,117,0,0,0,0.0,117,117.0,0.0
2026-01-30,80807113,E568,5,0,0,0,0.0,5,5.0,0.0
2026-01-30,21170683,A680,85,0,0,7,0.0,78,78.0,0.0
2026-01-30,21113405,C810,2,0,0,0,0.0,2,2.0,0.0
2026-01-30,21314593,A673,131,0,425,14,33.0,509,509.0,0.0
