date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-24,80848028,C937,30,0,0,4,0.0,26,26.0,0.0
2026-02-24,80805852,A668,16,0,0,1,0.0,15,15.0,0.0
2026-02-24,80863646,A716,36,0,0,0,0.0,36,36.0,0.0
2026-02-24,80804138,E564,26,0,7,1,0.0,32,32.0,0.0
2026-02-24,21314876,A672,331,0,0,6,0.0,325,325.0,0.0
2026-02-24,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-24,21314593,C816,864,0,0,0,0.0,864,864.0,0.0
2026-02-24,80805856,C810,98,0,0,1,0.0,97,97.0,0.0
2026-02-24,80804133,D901,258,0,29,14,0.0,273,273.0,0.0
2026-02-24,80807092,A715,132,0,0,2,0.0,130,130.0,0.0
2026-02-24,80807093,C937,6,0,0,0,0.0,6,6.0,0.0
2026-02-24,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-24,80848029,A668,205,0,0,33,0.0,172,172.0,0.0
2026-02-24,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-24,80795933,A673,1146,0,0,8,0.0,1138,1138.0,0.0
2026-02-24,21103372,E569,8,0,0,1,0.0,7,7.0,0.0
2026-02-24,21314876,C810,7,0,0,0,0.0,7,7.0,0.0
2026-02-24,80804703,A673,77,0,0,13,4.0,60,60.0,0.0
2026-02-24,80868102,A680,22,0,0,2,0.0,20,20.0,0.0
2026-02-24,80884848,A672,40,0,6,3,0.0,43,43.0,0.0
2026-02-24,21419490,A673,428,0,23,11,0.0,440,440.0,0.0
2026-02-24,80804138,D901,126,0,19,24,0.0,121,121.0,0.0
2026-02-24,21128067,D767,24,0,0,0,0.0,24,24.0,0.0
2026-02-24,80807112,A715,134,0,0,5,0.0,129,129.0,0.0
2026-02-24,21179704,A673,94,0,0,2,0.0,92,92.0,0.0
2026-02-24,21148509,A715,227,0,0,6,0.0,221,221.0,0.0
2026-02-24,80884852,A672,807,0,0,4,0.0,803,803.0,0.0
2026-02-24,21113405,A672,195,0,0,1,0.0,194,194.0,0.0
2026-02-24,21121756,0386,812,0,0,0,0.0,812,812.0,0.0
2026-02-24,80812099,A715,19,0,0,0,0.0,19,19.0,0.0
2026-02-24,80885920,A673,592,0,84,30,0.0,646,646.0,0.0
2026-02-24,21315352,E556,39,0,0,4,0.0,35,35.0,0.0
2026-02-24,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-24,80805856,A668,236,0,0,16,0.0,220,220.0,0.0
2026-02-24,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-24,21121751,A716,29,0,0,1,0.0,28,28.0,0.0
2026-02-24,21171453,A672,27,0,0,0,0.0,27,27.0,0.0
2026-02-24,80812846,A673,346,0,0,22,16.0,308,308.0,0.0
2026-02-24,80807105,D191,24,0,0,2,0.0,22,22.0,0.0
2026-02-24,21352461,A668,318,0,0,0,0.0,318,318.0,0.0
2026-02-24,21141769,E556,23,0,0,3,0.0,20,20.0,0.0
2026-02-24,21377504,C816,68,0,0,1,0.0,67,67.0,0.0
2026-02-24,80807113,E568,3,0,0,1,0.0,2,2.0,0.0
2026-02-24,21170683,A680,124,0,0,0,0.0,124,124.0,0.0
2026-02-24,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-24,21314593,A673,979,0,0,26,7.0,946,946.0,0.0
2026-02-24,80807114,C816,1277,0,0,6,0.0,1271,1271.0,0.0
2026-02-24,21133312,E564,6,0,0,1,0.0,5,5.0,0.0
2026-02-24,80807089,E564,25,0,6,2,0.0,29,29.0,0.0
2026-02-24,80848022,A668,522,0,0,20,0.0,502,502.0,0.0
2026-02-24,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-24,80863643,A716,23,0,0,0,0.0,23,23.0,0.0
2026-02-24,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80884845,A716,249,0,0,0,0.0,249,249.0,0.0
2026-02-24,80807105,E568,4,0,0,1,0.0,3,3.0,0.0
2026-02-24,21314875,A668,49,0,0,3,0.0,46,46.0,0.0
2026-02-24,80804132,E556,37,0,0,7,0.0,30,30.0,0.0
2026-02-24,80840975,E564,4,0,0,2,0.0,2,2.0,0.0
2026-02-24,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-24,21314595,A672,562,0,0,41,0.0,521,521.0,0.0
2026-02-24,21325292,A672,516,0,0,26,0.0,490,490.0,0.0
2026-02-24,21377504,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,21143102,A680,141,0,0,6,0.0,135,135.0,0.0
2026-02-24,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80812845,E569,43,0,6,0,0.0,49,49.0,0.0
2026-02-24,80885921,A672,138,0,0,11,0.0,127,127.0,0.0
2026-02-24,21315352,A715,44,0,0,7,0.0,37,37.0,0.0
2026-02-24,80865910,A673,2358,0,0,4,0.0,2354,2354.0,0.0
2026-02-24,80807118,E556,52,0,0,7,0.0,45,45.0,0.0
2026-02-24,80863645,A672,570,0,0,6,0.0,564,564.0,0.0
2026-02-24,21133312,D901,52,0,31,7,0.0,76,76.0,0.0
2026-02-24,21434952,A672,257,0,0,11,0.0,246,246.0,0.0
2026-02-24,21314595,C810,3,0,0,0,0.0,3,3.0,0.0
2026-02-24,21325292,C810,24,0,0,0,0.0,24,24.0,0.0
2026-02-24,80868100,A716,76,0,0,0,0.0,76,76.0,0.0
2026-02-24,80796091,C816,315,0,0,4,0.0,311,311.0,0.0
2026-02-24,21141769,A715,115,0,0,4,0.0,111,111.0,0.0
2026-02-24,21377504,A673,518,0,0,0,0.0,518,518.0,0.0
2026-02-24,21414747,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-24,80807100,A716,84,0,0,0,0.0,84,84.0,0.0
2026-02-24,80812103,A672,73,0,0,5,0.0,68,68.0,0.0
2026-02-24,80807114,A673,719,0,0,8,8.0,703,703.0,0.0
2026-02-24,80795932,A672,304,0,0,3,0.0,301,301.0,0.0
2026-02-24,80807112,C816,284,0,0,10,0.0,274,274.0,0.0
2026-02-24,21148509,C816,227,0,0,28,0.0,199,199.0,0.0
2026-02-24,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,21132758,A715,178,0,0,5,0.0,173,173.0,0.0
2026-02-24,80807120,C819,39,0,0,2,0.0,37,37.0,0.0
2026-02-24,80868101,A716,118,0,0,1,0.0,117,117.0,0.0
2026-02-24,80848026,A668,933,0,0,21,0.0,912,912.0,0.0
2026-02-24,80807110,A715,527,0,0,17,0.0,510,510.0,0.0
2026-02-24,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-24,21128067,C816,251,0,0,14,0.0,237,237.0,0.0
2026-02-24,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80804704,C937,41,0,0,14,0.0,27,27.0,0.0
2026-02-24,21132988,0386,0,1141,0,0,63.0,1078,1078.0,0.0
2026-02-24,80804701,C819,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80804132,A715,132,0,0,2,0.0,130,130.0,0.0
2026-02-24,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-02-24,80884850,C816,161,0,0,5,0.0,156,156.0,0.0
2026-02-24,80807091,C937,23,0,0,5,0.0,18,18.0,0.0
2026-02-24,80840976,A716,202,0,0,2,0.0,200,200.0,0.0
2026-02-24,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-02-24,80848023,D901,478,0,0,43,0.0,435,435.0,0.0
2026-02-24,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-02-24,80848027,C937,2,0,0,0,0.0,2,2.0,0.0
2026-02-24,80807097,C937,4,0,0,0,0.0,4,4.0,0.0
2026-02-24,80807100,D901,152,0,17,7,0.0,162,162.0,0.0
2026-02-24,80804137,A680,98,0,0,1,0.0,97,97.0,0.0
2026-02-24,80812840,D767,106,0,1,14,0.0,93,93.0,0.0
2026-02-24,21132758,E295,105,0,0,28,0.0,77,77.0,0.0
2026-02-24,21442897,A680,7,0,0,7,0.0,0,0.0,0.0
2026-02-24,80804128,E556,21,0,0,4,0.0,17,17.0,0.0
2026-02-24,21127730,C816,1880,0,0,2,0.0,1878,1878.0,0.0
2026-02-24,80804127,A672,292,0,0,9,0.0,283,283.0,0.0
2026-02-24,80804133,E569,17,0,7,4,0.0,20,20.0,0.0
2026-02-24,80807118,A715,731,0,0,16,0.0,715,715.0,0.0
2026-02-24,21029016,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-24,21315474,E556,45,0,0,6,0.0,39,39.0,0.0
2026-02-24,21162696,E564,13,0,0,1,0.0,12,12.0,0.0
2026-02-24,80791223,C816,64,0,0,0,0.0,64,64.0,0.0
2026-02-24,80807095,A716,89,0,0,3,0.0,86,86.0,0.0
2026-02-24,21128067,E568,10,0,0,1,0.0,9,9.0,0.0
2026-02-24,21118864,A715,15,0,0,0,0.0,15,15.0,0.0
2026-02-24,80807091,0386,1,0,0,0,1.0,0,0.0,0.0
2026-02-24,80807112,A673,946,0,0,8,26.0,912,912.0,0.0
2026-02-24,21148509,A673,316,0,0,16,18.0,282,282.0,0.0
2026-02-24,21133493,C816,23,0,0,1,0.0,22,22.0,0.0
