date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-10,80848028,C937,6,0,0,5,0.0,1,1.0,0.0
2026-01-10,80805852,A668,18,0,0,1,0.0,17,17.0,0.0
2026-01-10,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-10,80804138,E564,17,0,0,3,0.0,14,14.0,0.0
2026-01-10,21314593,C816,481,0,0,31,0.0,450,450.0,0.0
2026-01-10,80805856,C810,24,0,0,1,0.0,23,23.0,0.0
2026-01-10,80804133,D901,137,0,0,28,0.0,109,109.0,0.0
2026-01-10,80807092,A715,21,0,0,1,0.0,20,20.0,0.0
2026-01-10,80848028,0386,4,0,0,0,0.0,4,4.0,0.0
2026-01-10,80807093,C937,11,0,0,1,0.0,10,10.0,0.0
2026-01-10,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-10,80848029,A668,0,0,331,4,0.0,327,327.0,0.0
2026-01-10,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-10,21103372,E569,10,0,0,0,0.0,10,10.0,0.0
2026-01-10,80804703,A673,173,0,30,6,7.0,190,190.0,0.0
2026-01-10,80868102,A680,17,0,0,1,0.0,16,16.0,0.0
2026-01-10,80884848,A672,23,0,0,0,0.0,23,23.0,0.0
2026-01-10,21419490,A673,1236,0,0,30,0.0,1206,1206.0,0.0
2026-01-10,21029016,D767,6,0,0,1,0.0,5,5.0,0.0
2026-01-10,80804138,D901,74,0,3,12,0.0,65,65.0,0.0
2026-01-10,21128067,D767,40,0,0,4,0.0,36,36.0,0.0
2026-01-10,80807112,A715,231,0,0,11,0.0,220,220.0,0.0
2026-01-10,21179704,A673,25,0,0,1,0.0,24,24.0,0.0
2026-01-10,21148509,A715,90,0,0,8,0.0,82,82.0,0.0
2026-01-10,80884852,A672,494,0,0,7,0.0,487,487.0,0.0
2026-01-10,21113405,A672,284,0,3,1,0.0,286,286.0,0.0
2026-01-10,21121756,0386,4,0,0,0,3.0,1,1.0,0.0
2026-01-10,80812099,A715,25,0,0,0,0.0,25,25.0,0.0
2026-01-10,80885920,A673,477,0,81,34,0.0,524,524.0,0.0
2026-01-10,21315352,E556,14,0,0,0,0.0,14,14.0,0.0
2026-01-10,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-10,80805856,A668,204,0,0,14,0.0,190,190.0,0.0
2026-01-10,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-10,21121751,A716,56,0,0,1,0.0,55,55.0,0.0
2026-01-10,21171453,A672,31,0,0,1,0.0,30,30.0,0.0
2026-01-10,80812846,A673,408,0,0,36,0.0,372,372.0,0.0
2026-01-10,80807105,D191,27,0,0,3,0.0,24,24.0,0.0
2026-01-10,21352461,A668,259,0,0,3,0.0,256,256.0,0.0
2026-01-10,21141769,E556,16,0,0,3,0.0,13,13.0,0.0
2026-01-10,21377504,C816,176,0,0,0,0.0,176,176.0,0.0
2026-01-10,80807113,E568,7,0,0,0,0.0,7,7.0,0.0
2026-01-10,21170683,A680,118,0,0,13,0.0,105,105.0,0.0
2026-01-10,21113405,C810,5,0,0,0,0.0,5,5.0,0.0
2026-01-10,21314593,A673,540,0,3,23,7.0,513,513.0,0.0
2026-01-10,80807114,C816,62,0,0,5,0.0,57,57.0,0.0
2026-01-10,21132758,E556,18,0,0,2,0.0,16,16.0,0.0
2026-01-10,21133312,E564,7,0,0,1,0.0,6,6.0,0.0
2026-01-10,80807089,E564,17,0,0,2,0.0,15,15.0,0.0
2026-01-10,80848022,A668,48,0,0,0,0.0,48,48.0,0.0
2026-01-10,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-10,80863643,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-10,80807105,E568,5,0,0,1,0.0,4,4.0,0.0
2026-01-10,80804132,E556,30,0,0,0,0.0,30,30.0,0.0
2026-01-10,80840975,E564,3,0,0,1,0.0,2,2.0,0.0
2026-01-10,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-10,21325292,A672,421,0,0,9,0.0,412,412.0,0.0
