date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-19,80848028,C937,43,0,0,2,0.0,41,41.0,0.0
2026-01-19,80805852,A668,13,0,0,0,0.0,13,13.0,0.0
2026-01-19,80863646,A716,4,0,0,1,0.0,3,3.0,0.0
2026-01-19,80804138,E564,36,0,1,2,0.0,35,35.0,0.0
2026-01-19,21139445,0386,0,1754,0,0,1753.0,1,1.0,0.0
2026-01-19,21314593,C816,324,0,0,0,0.0,324,324.0,0.0
2026-01-19,80805856,C810,29,0,0,1,8.0,20,20.0,0.0
2026-01-19,80804133,D901,167,0,0,0,0.0,167,167.0,0.0
2026-01-19,80807092,A715,104,0,0,3,0.0,101,101.0,0.0
2026-01-19,80807093,C937,4,0,2,0,0.0,6,6.0,0.0
2026-01-19,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-19,80848029,A668,267,0,0,4,0.0,263,263.0,0.0
2026-01-19,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-19,21103372,E569,6,0,2,0,0.0,8,8.0,0.0
2026-01-19,80804703,A673,174,0,0,15,0.0,159,159.0,0.0
2026-01-19,80868102,A680,7,0,0,1,0.0,6,6.0,0.0
2026-01-19,80884848,A672,5,0,0,2,0.0,3,3.0,0.0
2026-01-19,21419490,A673,1080,0,0,9,0.0,1071,1071.0,0.0
2026-01-19,80804138,D901,6,0,101,4,0.0,103,103.0,0.0
2026-01-19,21128067,D767,48,0,2,1,0.0,49,49.0,0.0
2026-01-19,80807112,A715,178,0,155,6,0.0,327,327.0,0.0
2026-01-19,21179704,A673,117,0,0,2,0.0,115,115.0,0.0
2026-01-19,21148509,A715,114,0,0,8,0.0,106,106.0,0.0
2026-01-19,80884852,A672,447,0,0,4,0.0,443,443.0,0.0
2026-01-19,21113405,A672,218,0,161,9,0.0,370,370.0,0.0
2026-01-19,80812099,A715,22,0,0,0,0.0,22,22.0,0.0
2026-01-19,80885920,A673,547,0,0,34,0.0,513,513.0,0.0
2026-01-19,21315352,E556,22,0,2,2,0.0,22,22.0,0.0
2026-01-19,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-19,80805856,A668,270,0,20,15,0.0,275,275.0,0.0
2026-01-19,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-19,21121751,A716,49,0,0,1,0.0,48,48.0,0.0
2026-01-19,21171453,A672,23,0,0,1,0.0,22,22.0,0.0
2026-01-19,80812846,A673,530,0,0,38,0.0,492,492.0,0.0
2026-01-19,80807105,D191,8,0,0,3,0.0,5,5.0,0.0
2026-01-19,21352461,A668,198,0,0,3,0.0,195,195.0,0.0
2026-01-19,21377504,C816,148,0,0,3,0.0,145,145.0,0.0
2026-01-19,80807113,E568,6,0,0,0,0.0,6,6.0,0.0
2026-01-19,21170683,A680,140,0,0,3,0.0,137,137.0,0.0
2026-01-19,21113405,C810,7,0,0,0,0.0,7,7.0,0.0
2026-01-19,21314593,A673,352,0,0,13,0.0,339,339.0,0.0
2026-01-19,80807114,C816,306,0,0,8,0.0,298,298.0,0.0
2026-01-19,21133312,E564,4,0,0,0,0.0,4,4.0,0.0
2026-01-19,80807089,E564,7,0,0,0,0.0,7,7.0,0.0
2026-01-19,80848022,A668,228,0,0,13,0.0,215,215.0,0.0
2026-01-19,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-19,80863643,A716,13,0,0,0,0.0,13,13.0,0.0
2026-01-19,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80807105,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80804132,E556,39,0,4,4,0.0,39,39.0,0.0
2026-01-19,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-19,21314595,A672,1132,0,0,27,0.0,1105,1105.0,0.0
2026-01-19,21325292,A672,235,0,0,3,0.0,232,232.0,0.0
2026-01-19,21377504,E568,1,0,1,0,0.0,2,2.0,0.0
2026-01-19,21143102,A680,117,0,102,6,0.0,213,213.0,0.0
2026-01-19,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80812845,E569,0,0,38,0,0.0,38,38.0,0.0
2026-01-19,80885921,A672,130,0,79,2,0.0,207,207.0,0.0
2026-01-19,21315352,A715,47,0,0,3,0.0,44,44.0,0.0
2026-01-19,80807118,E556,53,0,8,5,0.0,56,56.0,0.0
2026-01-19,80863645,A672,796,0,0,0,0.0,796,796.0,0.0
2026-01-19,21133312,D901,18,0,0,6,0.0,12,12.0,0.0
2026-01-19,21434952,A672,241,0,0,0,0.0,241,241.0,0.0
2026-01-19,21314595,C810,9,0,0,0,0.0,9,9.0,0.0
2026-01-19,80868100,A716,2,0,0,1,0.0,1,1.0,0.0
2026-01-19,80796091,C816,450,0,0,4,0.0,446,446.0,0.0
2026-01-19,21141769,A715,62,0,0,0,0.0,62,62.0,0.0
2026-01-19,21377504,A673,748,0,0,10,0.0,738,738.0,0.0
2026-01-19,80807100,A716,20,0,0,0,0.0,20,20.0,0.0
2026-01-19,80812103,A672,91,0,0,4,0.0,87,87.0,0.0
2026-01-19,80807114,A673,347,0,7,8,0.0,346,346.0,0.0
2026-01-19,80795932,A672,386,0,0,3,0.0,383,383.0,0.0
2026-01-19,80807112,C816,280,0,0,14,17.0,249,249.0,0.0
2026-01-19,21148509,C816,106,0,0,8,7.0,91,91.0,0.0
2026-01-19,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,21132758,A715,138,0,1,12,0.0,127,127.0,0.0
2026-01-19,80807120,C819,58,0,0,7,0.0,51,51.0,0.0
2026-01-19,80868101,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80848026,A668,640,0,0,47,0.0,593,593.0,0.0
2026-01-19,80807110,A715,517,0,0,12,0.0,505,505.0,0.0
2026-01-19,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-19,21128067,C816,509,0,579,1,4.0,1083,1083.0,0.0
2026-01-19,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80804704,C937,67,0,0,7,0.0,60,60.0,0.0
2026-01-19,21132988,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-19,80804701,C819,7,0,0,0,0.0,7,7.0,0.0
2026-01-19,80804132,A715,132,0,0,5,0.0,127,127.0,0.0
2026-01-19,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-01-19,80807091,C937,22,0,3,3,0.0,22,22.0,0.0
2026-01-19,80840976,A716,2,0,0,2,0.0,0,0.0,0.0
2026-01-19,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-01-19,80848023,D901,103,0,0,70,0.0,33,33.0,0.0
2026-01-19,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-01-19,80807097,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-19,80807100,D901,128,0,0,10,0.0,118,118.0,0.0
2026-01-19,80804137,A680,31,0,0,3,0.0,28,28.0,0.0
2026-01-19,80812840,D767,103,0,5,8,0.0,100,100.0,0.0
2026-01-19,21132758,E295,209,0,0,16,0.0,193,193.0,0.0
2026-01-19,21442897,A680,69,0,32,10,0.0,91,91.0,0.0
2026-01-19,80804128,E556,3,0,0,1,0.0,2,2.0,0.0
2026-01-19,21127730,C816,824,0,0,9,0.0,815,815.0,0.0
2026-01-19,80804127,A672,408,0,27,37,0.0,398,398.0,0.0
2026-01-19,80804133,E569,23,0,6,3,0.0,26,26.0,0.0
2026-01-19,80807118,A715,596,0,0,7,0.0,589,589.0,0.0
2026-01-19,21029016,E568,4,0,0,0,0.0,4,4.0,0.0
2026-01-19,21315474,E556,42,0,0,5,0.0,37,37.0,0.0
2026-01-19,21162696,E564,7,0,5,0,0.0,12,12.0,0.0
2026-01-19,80791223,C816,64,0,0,0,0.0,64,64.0,0.0
2026-01-19,80804704,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-19,80807095,A716,117,0,0,5,0.0,112,112.0,0.0
2026-01-19,21128067,E568,0,0,15,1,0.0,14,14.0,0.0
2026-01-19,21118864,A715,15,0,0,0,0.0,15,15.0,0.0
2026-01-19,80807112,A673,731,0,0,29,4.0,698,698.0,0.0
2026-01-19,21148509,A673,180,0,39,31,0.0,188,188.0,0.0
2026-01-19,21133493,C816,59,0,0,2,0.0,57,57.0,0.0
