date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-06,80848028,C937,12,0,0,5,0.0,7,7.0,0.0
2026-02-06,80805852,A668,30,0,0,1,0.0,29,29.0,0.0
2026-02-06,80863646,A716,39,0,0,0,0.0,39,39.0,0.0
2026-02-06,80804138,E564,17,0,6,0,0.0,23,23.0,0.0
2026-02-06,21314876,A672,387,0,0,5,0.0,382,382.0,0.0
2026-02-06,21139445,0386,0,1758,0,0,1648.0,110,110.0,0.0
2026-02-06,21314593,C816,479,0,0,40,0.0,439,439.0,0.0
2026-02-06,80805856,C810,62,0,8,1,29.0,40,40.0,0.0
2026-02-06,80804133,D901,154,0,13,7,0.0,160,160.0,0.0
2026-02-06,80807092,A715,70,0,0,2,0.0,68,68.0,0.0
2026-02-06,80807093,C937,9,0,0,0,0.0,9,9.0,0.0
2026-02-06,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-06,80848029,A668,118,0,239,9,0.0,348,348.0,0.0
2026-02-06,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-06,80795933,A673,1282,0,0,4,0.0,1278,1278.0,0.0
2026-02-06,21103372,E569,12,0,0,1,0.0,11,11.0,0.0
2026-02-06,80804703,A673,221,0,7,7,1.0,220,220.0,0.0
2026-02-06,80868102,A680,11,0,18,1,0.0,28,28.0,0.0
2026-02-06,80884848,A672,24,0,0,2,0.0,22,22.0,0.0
2026-02-06,21419490,A673,739,0,0,32,0.0,707,707.0,0.0
2026-02-06,80804138,D901,99,0,4,6,0.0,97,97.0,0.0
2026-02-06,21128067,D767,34,0,0,2,0.0,32,32.0,0.0
2026-02-06,80807112,A715,224,0,0,9,0.0,215,215.0,0.0
2026-02-06,21179704,A673,160,0,0,1,0.0,159,159.0,0.0
2026-02-06,21148509,A715,84,0,0,0,0.0,84,84.0,0.0
2026-02-06,80884852,A672,334,0,0,6,0.0,328,328.0,0.0
2026-02-06,21113405,A672,266,0,0,7,0.0,259,259.0,0.0
2026-02-06,80812099,A715,19,0,0,0,0.0,19,19.0,0.0
2026-02-06,80885920,A673,485,0,0,98,0.0,387,387.0,0.0
2026-02-06,21315352,E556,14,0,1,3,0.0,12,12.0,0.0
2026-02-06,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-06,80805856,A668,223,0,0,9,0.0,214,214.0,0.0
2026-02-06,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-06,21121751,A716,52,0,0,1,0.0,51,51.0,0.0
2026-02-06,21171453,A672,41,0,0,1,0.0,40,40.0,0.0
2026-02-06,80812846,A673,381,0,0,20,0.0,361,361.0,0.0
2026-02-06,80807105,D191,25,0,0,2,0.0,23,23.0,0.0
2026-02-06,21352461,A668,421,0,0,5,0.0,416,416.0,0.0
2026-02-06,21141769,E556,4,0,0,2,0.0,2,2.0,0.0
2026-02-06,21377504,C816,105,0,0,1,0.0,104,104.0,0.0
2026-02-06,80807113,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-06,21170683,A680,120,0,0,7,0.0,113,113.0,0.0
2026-02-06,21113405,C810,28,0,0,0,0.0,28,28.0,0.0
2026-02-06,21314593,A673,587,0,0,13,2.0,572,572.0,0.0
2026-02-06,80807114,C816,130,0,0,2,0.0,128,128.0,0.0
2026-02-06,21132758,E556,21,0,0,4,0.0,17,17.0,0.0
2026-02-06,21133312,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80807089,E564,17,0,2,2,0.0,17,17.0,0.0
2026-02-06,80848022,A668,612,0,0,17,0.0,595,595.0,0.0
2026-02-06,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-06,80863643,A716,11,0,0,0,0.0,11,11.0,0.0
2026-02-06,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80807105,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-06,21314875,A668,74,0,1,0,0.0,75,75.0,0.0
2026-02-06,80840975,E564,11,0,0,2,0.0,9,9.0,0.0
2026-02-06,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-06,21314595,A672,850,0,0,34,0.0,816,816.0,0.0
2026-02-06,21325292,A672,267,0,0,25,18.0,224,224.0,0.0
2026-02-06,21377504,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,21143102,A680,125,0,0,9,0.0,116,116.0,0.0
2026-02-06,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80812845,E569,37,0,0,0,0.0,37,37.0,0.0
2026-02-06,80885921,A672,85,0,0,13,0.0,72,72.0,0.0
2026-02-06,21315352,A715,27,0,0,2,0.0,25,25.0,0.0
2026-02-06,80865910,A673,2401,0,0,3,0.0,2398,2398.0,0.0
2026-02-06,80807118,E556,49,0,0,15,0.0,34,34.0,0.0
2026-02-06,80863645,A672,634,0,0,0,0.0,634,634.0,0.0
2026-02-06,21133312,D901,47,0,6,4,0.0,49,49.0,0.0
2026-02-06,21434952,A672,547,0,0,24,0.0,523,523.0,0.0
2026-02-06,21314595,C810,7,0,0,0,0.0,7,7.0,0.0
2026-02-06,21325292,C810,117,0,0,4,4.0,109,109.0,0.0
2026-02-06,80868100,A716,87,0,0,0,0.0,87,87.0,0.0
2026-02-06,80796091,C816,382,0,0,6,0.0,376,376.0,0.0
2026-02-06,21141769,A715,89,0,0,7,0.0,82,82.0,0.0
2026-02-06,21377504,A673,632,0,0,12,0.0,620,620.0,0.0
2026-02-06,21414747,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-06,80807100,A716,85,0,0,1,0.0,84,84.0,0.0
2026-02-06,80812103,A672,49,0,0,2,0.0,47,47.0,0.0
2026-02-06,80807114,A673,210,0,0,5,0.0,205,205.0,0.0
2026-02-06,80795932,A672,336,0,0,2,0.0,334,334.0,0.0
2026-02-06,80807112,C816,302,0,0,11,0.0,291,291.0,0.0
2026-02-06,21148509,C816,286,0,0,0,0.0,286,286.0,0.0
2026-02-06,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,21132758,A715,144,0,0,7,0.0,137,137.0,0.0
2026-02-06,80807120,C819,51,0,0,2,0.0,49,49.0,0.0
2026-02-06,80868101,A716,129,0,0,1,0.0,128,128.0,0.0
2026-02-06,80848026,A668,349,0,404,1,0.0,752,752.0,0.0
2026-02-06,80807110,A715,704,0,0,21,0.0,683,683.0,0.0
2026-02-06,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-06,21128067,C816,597,0,0,31,0.0,566,566.0,0.0
2026-02-06,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80804704,C937,3,0,0,3,0.0,0,0.0,0.0
2026-02-06,80804701,C819,6,0,0,0,0.0,6,6.0,0.0
2026-02-06,80804132,A715,76,0,60,1,0.0,135,135.0,0.0
2026-02-06,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-02-06,80884850,C816,212,0,0,1,0.0,211,211.0,0.0
2026-02-06,80807091,C937,28,0,0,4,0.0,24,24.0,0.0
2026-02-06,80840976,A716,222,0,0,4,0.0,218,218.0,0.0
2026-02-06,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-02-06,80848023,D901,383,0,0,29,0.0,354,354.0,0.0
2026-02-06,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-02-06,80848027,C937,7,0,0,0,0.0,7,7.0,0.0
2026-02-06,80807097,C937,1,0,0,1,0.0,0,0.0,0.0
2026-02-06,80807100,D901,77,0,0,6,0.0,71,71.0,0.0
2026-02-06,80804137,A680,49,0,0,1,0.0,48,48.0,0.0
2026-02-06,80812840,D767,77,0,0,9,0.0,68,68.0,0.0
2026-02-06,21132758,E295,153,0,0,2,0.0,151,151.0,0.0
2026-02-06,21442897,A680,10,0,94,7,0.0,97,97.0,0.0
2026-02-06,80804128,E556,14,0,4,1,0.0,17,17.0,0.0
2026-02-06,21127730,C816,589,0,0,15,0.0,574,574.0,0.0
2026-02-06,80804127,A672,313,0,0,16,0.0,297,297.0,0.0
2026-02-06,80804133,E569,18,0,3,2,0.0,19,19.0,0.0
2026-02-06,80807118,A715,411,0,0,8,0.0,403,403.0,0.0
2026-02-06,21029016,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-06,21315474,E556,41,0,4,5,0.0,40,40.0,0.0
2026-02-06,21162696,E564,9,0,0,1,0.0,8,8.0,0.0
2026-02-06,80791223,C816,64,0,0,0,0.0,64,64.0,0.0
2026-02-06,80804704,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-06,80807095,A716,91,0,0,4,0.0,87,87.0,0.0
2026-02-06,21118864,A715,15,0,0,0,0.0,15,15.0,0.0
2026-02-06,80807112,A673,891,0,0,4,24.0,863,863.0,0.0
2026-02-06,21148509,A673,147,0,0,34,0.0,113,113.0,0.0
2026-02-06,21133493,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-06,80807122,C937,2,0,0,0,0.0,2,2.0,0.0
2026-02-06,80804703,A668,41,0,0,3,0.0,38,38.0,0.0
2026-02-06,21128377,C937,14,0,0,1,0.0,13,13.0,0.0
2026-02-06,80804138,E569,14,0,0,1,0.0,13,13.0,0.0
2026-02-06,21325164,A672,604,0,0,14,0.0,590,590.0,0.0
2026-02-06,80804706,A716,227,0,0,4,0.0,223,223.0,0.0
2026-02-06,21419490,A668,251,0,0,5,0.0,246,246.0,0.0
2026-02-06,21098519,A668,371,0,0,0,0.0,371,371.0,0.0
2026-02-06,80807096,C819,6,0,0,0,0.0,6,6.0,0.0
2026-02-06,80864469,A716,209,0,0,3,0.0,206,206.0,0.0
2026-02-06,80812839,E564,40,0,4,3,0.0,41,41.0,0.0
2026-02-06,80804705,A716,808,0,1664,0,0.0,2472,2472.0,0.0
2026-02-06,80848026,C563,39,0,0,5,0.0,34,34.0,0.0
2026-02-06,21179704,A668,56,0,0,2,0.0,54,54.0,0.0
2026-02-06,80884850,A673,554,0,0,8,0.0,546,546.0,0.0
2026-02-06,80885920,A668,123,0,0,13,0.0,110,110.0,0.0
2026-02-06,80804135,C819,9,0,0,0,0.0,9,9.0,0.0
2026-02-06,21422791,A680,68,0,0,1,0.0,67,67.0,0.0
2026-02-06,21428668,A716,994,0,0,4,0.0,990,990.0,0.0
2026-02-06,80807110,C816,168,0,265,12,0.0,421,421.0,0.0
2026-02-06,80807119,A672,723,0,0,26,0.0,697,697.0,0.0
2026-02-06,80812846,A668,133,0,0,0,0.0,133,133.0,0.0
2026-02-06,21419500,A680,2,0,37,3,0.0,36,36.0,0.0
2026-02-06,21127730,A673,488,0,0,23,3.0,462,462.0,0.0
2026-02-06,80804130,A680,65,0,0,0,0.0,65,65.0,0.0
2026-02-06,80851898,A716,244,0,0,0,0.0,244,244.0,0.0
2026-02-06,80791223,A673,73,0,0,0,0.0,73,73.0,0.0
2026-02-06,21113405,C937,3,0,0,1,0.0,2,2.0,0.0
2026-02-06,21314593,A668,100,0,0,6,0.0,94,94.0,0.0
