date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-18,80848028,C937,48,0,0,5,0.0,43,43.0,0.0
2026-01-18,80805852,A668,13,0,0,0,0.0,13,13.0,0.0
2026-01-18,80863646,A716,5,0,0,1,0.0,4,4.0,0.0
2026-01-18,80804138,E564,19,0,17,0,0.0,36,36.0,0.0
2026-01-18,21314593,C816,341,0,0,17,0.0,324,324.0,0.0
2026-01-18,80805856,C810,30,0,0,1,0.0,29,29.0,0.0
2026-01-18,80804133,D901,172,0,0,5,0.0,167,167.0,0.0
2026-01-18,80807092,A715,109,0,0,5,0.0,104,104.0,0.0
2026-01-18,80807093,C937,4,0,0,0,0.0,4,4.0,0.0
2026-01-18,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-18,80848029,A668,274,0,0,7,0.0,267,267.0,0.0
2026-01-18,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-18,21103372,E569,6,0,0,0,0.0,6,6.0,0.0
2026-01-18,80804703,A673,174,0,0,0,0.0,174,174.0,0.0
2026-01-18,80868102,A680,8,0,0,1,0.0,7,7.0,0.0
2026-01-18,80884848,A672,10,0,0,5,0.0,5,5.0,0.0
2026-01-18,21419490,A673,1085,0,0,5,0.0,1080,1080.0,0.0
2026-01-18,80804138,D901,13,0,0,7,0.0,6,6.0,0.0
2026-01-18,21128067,D767,53,0,0,5,0.0,48,48.0,0.0
2026-01-18,80807112,A715,183,0,0,5,0.0,178,178.0,0.0
2026-01-18,21179704,A673,120,0,0,3,0.0,117,117.0,0.0
2026-01-18,21148509,A715,114,0,0,0,0.0,114,114.0,0.0
2026-01-18,80884852,A672,455,0,0,8,0.0,447,447.0,0.0
2026-01-18,21113405,A672,231,0,0,13,0.0,218,218.0,0.0
2026-01-18,80812099,A715,23,0,0,1,0.0,22,22.0,0.0
2026-01-18,80885920,A673,520,0,46,19,0.0,547,547.0,0.0
2026-01-18,21315352,E556,25,0,0,3,0.0,22,22.0,0.0
2026-01-18,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-18,80805856,A668,169,0,124,23,0.0,270,270.0,0.0
2026-01-18,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-18,21121751,A716,50,0,0,1,0.0,49,49.0,0.0
2026-01-18,21171453,A672,24,0,0,1,0.0,23,23.0,0.0
2026-01-18,80812846,A673,601,0,0,54,17.0,530,530.0,0.0
2026-01-18,80807105,D191,11,0,0,3,0.0,8,8.0,0.0
2026-01-18,21352461,A668,203,0,0,5,0.0,198,198.0,0.0
2026-01-18,21377504,C816,167,0,0,3,16.0,148,148.0,0.0
2026-01-18,80807113,E568,6,0,0,0,0.0,6,6.0,0.0
2026-01-18,21170683,A680,51,0,92,3,0.0,140,140.0,0.0
2026-01-18,21113405,C810,7,0,0,0,0.0,7,7.0,0.0
2026-01-18,21314593,A673,364,0,0,12,0.0,352,352.0,0.0
2026-01-18,80807114,C816,309,0,0,3,0.0,306,306.0,0.0
2026-01-18,21133312,E564,4,0,0,0,0.0,4,4.0,0.0
2026-01-18,80807089,E564,9,0,0,2,0.0,7,7.0,0.0
2026-01-18,80848022,A668,250,0,0,22,0.0,228,228.0,0.0
2026-01-18,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-18,80863643,A716,13,0,0,0,0.0,13,13.0,0.0
2026-01-18,80793615,E564,0,0,2,0,0.0,2,2.0,0.0
2026-01-18,80807105,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-18,80804132,E556,41,0,0,2,0.0,39,39.0,0.0
2026-01-18,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-01-18,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-18,21314595,A672,1165,0,0,33,0.0,1132,1132.0,0.0
2026-01-18,21325292,A672,268,0,0,33,0.0,235,235.0,0.0
2026-01-18,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2026-01-18,21143102,A680,122,0,0,5,0.0,117,117.0,0.0
2026-01-18,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-18,80812845,E569,7,0,0,7,0.0,0,0.0,0.0
2026-01-18,80885921,A672,0,0,139,9,0.0,130,130.0,0.0
2026-01-18,21315352,A715,47,0,0,0,0.0,47,47.0,0.0
2026-01-18,80807118,E556,59,0,0,6,0.0,53,53.0,0.0
2026-01-18,80863645,A672,800,0,0,4,0.0,796,796.0,0.0
2026-01-18,21133312,D901,17,0,4,3,0.0,18,18.0,0.0
2026-01-18,21434952,A672,275,0,0,34,0.0,241,241.0,0.0
2026-01-18,21314595,C810,9,0,0,0,0.0,9,9.0,0.0
2026-01-18,80868100,A716,3,0,0,1,0.0,2,2.0,0.0
2026-01-18,80796091,C816,456,0,0,6,0.0,450,450.0,0.0
2026-01-18,21141769,A715,66,0,0,4,0.0,62,62.0,0.0
2026-01-18,21377504,A673,756,0,0,8,0.0,748,748.0,0.0
2026-01-18,80807100,A716,20,0,0,0,0.0,20,20.0,0.0
2026-01-18,80812103,A672,109,0,0,6,12.0,91,91.0,0.0
2026-01-18,80807114,A673,25,0,378,6,50.0,347,347.0,0.0
2026-01-18,80795932,A672,37,0,352,3,0.0,386,386.0,0.0
2026-01-18,80807112,C816,290,0,0,10,0.0,280,280.0,0.0
2026-01-18,21148509,C816,117,0,0,11,0.0,106,106.0,0.0
