date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-03,80848028,C937,18,0,0,0,0.0,18,18.0,0.0
2026-01-03,80805852,A668,22,0,0,1,0.0,21,21.0,0.0
2026-01-03,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-03,80804138,E564,32,0,0,3,0.0,29,29.0,0.0
2026-01-03,21314876,A672,1,0,0,1,0.0,0,0.0,0.0
2026-01-03,21314593,C816,217,0,0,0,0.0,217,217.0,0.0
2026-01-03,80805856,C810,15,0,0,0,0.0,15,15.0,0.0
2026-01-03,80804133,D901,108,0,0,0,0.0,108,108.0,0.0
2026-01-03,80807092,A715,33,0,0,2,0.0,31,31.0,0.0
2026-01-03,80807093,C937,3,0,0,0,0.0,3,3.0,0.0
2026-01-03,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-03,80848029,A668,22,0,0,7,0.0,15,15.0,0.0
2026-01-03,80854083,C816,41,0,0,1,0.0,40,40.0,0.0
2026-01-03,21103372,E569,15,0,0,1,0.0,14,14.0,0.0
2026-01-03,80868102,A680,23,0,0,3,0.0,20,20.0,0.0
2026-01-03,80884848,A672,32,0,0,1,0.0,31,31.0,0.0
2026-01-03,21419490,A673,1330,0,0,5,0.0,1325,1325.0,0.0
2026-01-03,21029016,D767,17,0,0,2,0.0,15,15.0,0.0
2026-01-03,80804138,D901,123,0,0,6,0.0,117,117.0,0.0
2026-01-03,21128067,D767,34,0,0,4,0.0,30,30.0,0.0
2026-01-03,80807112,A715,5,0,0,5,0.0,0,0.0,0.0
2026-01-03,21179704,A673,54,0,0,4,0.0,50,50.0,0.0
2026-01-03,21148509,A715,45,0,0,1,0.0,44,44.0,0.0
2026-01-03,80884852,A672,524,0,0,0,0.0,524,524.0,0.0
2026-01-03,21113405,A672,0,0,195,0,0.0,195,195.0,0.0
2026-01-03,80812099,A715,15,0,0,0,0.0,15,15.0,0.0
2026-01-03,80885920,A673,109,0,2,66,0.0,45,45.0,0.0
2026-01-03,21315352,E556,12,0,0,2,0.0,10,10.0,0.0
2026-01-03,21416910,A668,274,0,0,8,0.0,266,266.0,0.0
2026-01-03,80805856,A668,336,0,0,6,0.0,330,330.0,0.0
