date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-12-30,80848028,C937,26,0,0,2,0.0,24,24.0,0.0
2025-12-30,80805852,A668,10,0,0,0,0.0,10,10.0,0.0
2025-12-30,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2025-12-30,80804138,E564,37,0,0,1,0.0,36,36.0,0.0
2025-12-30,21314876,A672,9,0,0,2,0.0,7,7.0,0.0
2025-12-30,21314593,C816,285,0,0,0,0.0,285,285.0,0.0
2025-12-30,80805856,C810,15,0,0,0,0.0,15,15.0,0.0
2025-12-30,80804133,D901,202,0,0,18,0.0,184,184.0,0.0
2025-12-30,80807092,A715,36,0,0,0,0.0,36,36.0,0.0
2025-12-30,80807093,C937,5,0,0,1,0.0,4,4.0,0.0
2025-12-30,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2025-12-30,80848029,A668,46,0,0,17,0.0,29,29.0,0.0
2025-12-30,80854083,C816,169,0,0,2,0.0,167,167.0,0.0
2025-12-30,80795933,A673,15,0,0,2,0.0,13,13.0,0.0
2025-12-30,21103372,E569,16,0,0,1,0.0,15,15.0,0.0
2025-12-30,80804703,A673,11,0,0,10,0.0,1,1.0,0.0
2025-12-30,80868102,A680,29,0,0,2,0.0,27,27.0,0.0
2025-12-30,80884848,A672,47,0,0,6,0.0,41,41.0,0.0
2025-12-30,21419490,A673,1437,0,0,40,0.0,1397,1397.0,0.0
2025-12-30,21029016,D767,22,0,0,0,0.0,22,22.0,0.0
2025-12-30,80804138,D901,140,0,0,0,0.0,140,140.0,0.0
2025-12-30,21128067,D767,44,0,0,2,0.0,42,42.0,0.0
2025-12-30,80807112,A715,29,0,0,12,0.0,17,17.0,0.0
2025-12-30,21179704,A673,60,0,0,3,0.0,57,57.0,0.0
2025-12-30,21148509,A715,53,0,0,2,0.0,51,51.0,0.0
2025-12-30,80884852,A672,302,0,0,0,0.0,302,302.0,0.0
2025-12-30,21121756,0386,1,0,0,0,0.0,1,1.0,0.0
2025-12-30,80812099,A715,16,0,0,1,0.0,15,15.0,0.0
2025-12-30,80885920,A673,196,0,0,63,0.0,133,133.0,0.0
2025-12-30,21315352,E556,19,0,0,3,0.0,16,16.0,0.0
2025-12-30,21416910,A668,335,0,0,18,0.0,317,317.0,0.0
2025-12-30,80805856,A668,398,0,0,10,0.0,388,388.0,0.0
2025-12-30,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2025-12-30,21121751,A716,6,0,0,2,0.0,4,4.0,0.0
2025-12-30,80812846,A673,352,0,305,15,0.0,642,642.0,0.0
2025-12-30,80807105,D191,58,0,0,4,0.0,54,54.0,0.0
2025-12-30,21352461,A668,62,0,0,2,0.0,60,60.0,0.0
2025-12-30,21141769,E556,28,0,0,1,0.0,27,27.0,0.0
