date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-17,80848028,C937,0,0,48,0,0.0,48,48.0,0.0
2026-01-17,80805852,A668,14,0,0,1,0.0,13,13.0,0.0
2026-01-17,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-17,80804138,E564,21,0,0,2,0.0,19,19.0,0.0
2026-01-17,21314593,C816,372,0,0,31,0.0,341,341.0,0.0
2026-01-17,80805856,C810,39,0,0,2,7.0,30,30.0,0.0
2026-01-17,80804133,D901,195,0,0,23,0.0,172,172.0,0.0
2026-01-17,80807092,A715,111,0,0,2,0.0,109,109.0,0.0
2026-01-17,80807093,C937,4,0,1,1,0.0,4,4.0,0.0
2026-01-17,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-17,80848029,A668,288,0,0,14,0.0,274,274.0,0.0
2026-01-17,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-17,21103372,E569,6,0,0,0,0.0,6,6.0,0.0
2026-01-17,21314876,C810,3,0,0,0,3.0,0,0.0,0.0
2026-01-17,80804703,A673,203,0,0,29,0.0,174,174.0,0.0
2026-01-17,80868102,A680,9,0,0,1,0.0,8,8.0,0.0
2026-01-17,80884848,A672,11,0,0,1,0.0,10,10.0,0.0
2026-01-17,21419490,A673,1113,0,0,28,0.0,1085,1085.0,0.0
2026-01-17,21029016,D767,2,0,0,2,0.0,0,0.0,0.0
2026-01-17,80804138,D901,20,0,0,7,0.0,13,13.0,0.0
2026-01-17,21128067,D767,48,0,11,6,0.0,53,53.0,0.0
2026-01-17,80807112,A715,184,0,0,1,0.0,183,183.0,0.0
2026-01-17,21179704,A673,67,0,56,3,0.0,120,120.0,0.0
2026-01-17,21148509,A715,115,0,0,1,0.0,114,114.0,0.0
2026-01-17,80884852,A672,457,0,0,2,0.0,455,455.0,0.0
2026-01-17,21113405,A672,236,0,0,5,0.0,231,231.0,0.0
2026-01-17,21121756,0386,2,0,0,0,2.0,0,0.0,0.0
2026-01-17,80812099,A715,23,0,0,0,0.0,23,23.0,0.0
2026-01-17,80885920,A673,547,0,0,27,0.0,520,520.0,0.0
2026-01-17,21315352,E556,26,0,3,4,0.0,25,25.0,0.0
2026-01-17,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-17,80805856,A668,183,0,0,14,0.0,169,169.0,0.0
2026-01-17,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
