date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-14,80848028,C937,42,0,0,2,0.0,40,40.0,0.0
2026-02-14,80805852,A668,24,0,0,1,0.0,23,23.0,0.0
2026-02-14,80863646,A716,37,0,0,0,0.0,37,37.0,0.0
2026-02-14,80804138,E564,25,0,5,0,0.0,30,30.0,0.0
2026-02-14,21314876,A672,364,0,0,1,0.0,363,363.0,0.0
2026-02-14,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-14,21314593,C816,824,0,0,21,0.0,803,803.0,0.0
2026-02-14,80805856,C810,66,0,0,1,21.0,44,44.0,0.0
2026-02-14,80804133,D901,193,0,20,1,0.0,212,212.0,0.0
2026-02-14,80807092,A715,144,0,0,1,0.0,143,143.0,0.0
2026-02-14,80807093,C937,7,0,0,0,0.0,7,7.0,0.0
2026-02-14,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-14,80848029,A668,273,0,0,12,0.0,261,261.0,0.0
2026-02-14,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-14,80795933,A673,1214,0,0,8,0.0,1206,1206.0,0.0
2026-02-14,21103372,E569,8,0,0,0,0.0,8,8.0,0.0
2026-02-14,21314876,C810,2,0,2,0,2.0,2,2.0,0.0
2026-02-14,80804703,A673,131,0,3,5,0.0,129,129.0,0.0
2026-02-14,80868102,A680,37,0,0,2,0.0,35,35.0,0.0
2026-02-14,80884848,A672,9,0,0,2,0.0,7,7.0,0.0
2026-02-14,21419490,A673,543,0,0,1,0.0,542,542.0,0.0
2026-02-14,80804138,D901,92,0,13,3,0.0,102,102.0,0.0
2026-02-14,21128067,D767,40,0,9,3,0.0,46,46.0,0.0
2026-02-14,80807112,A715,168,0,0,1,0.0,167,167.0,0.0
2026-02-14,21179704,A673,135,0,0,1,0.0,134,134.0,0.0
2026-02-14,21148509,A715,129,0,0,3,0.0,126,126.0,0.0
2026-02-14,80884852,A672,306,0,0,8,0.0,298,298.0,0.0
2026-02-14,21113405,A672,233,0,0,10,0.0,223,223.0,0.0
2026-02-14,80812099,A715,18,0,0,0,0.0,18,18.0,0.0
2026-02-14,80885920,A673,578,0,0,73,0.0,505,505.0,0.0
2026-02-14,21315352,E556,8,0,0,0,0.0,8,8.0,0.0
2026-02-14,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-14,80805856,A668,263,0,0,1,0.0,262,262.0,0.0
2026-02-14,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-14,21121751,A716,44,0,0,2,0.0,42,42.0,0.0
2026-02-14,21171453,A672,34,0,0,0,0.0,34,34.0,0.0
2026-02-14,80812846,A673,600,0,0,11,0.0,589,589.0,0.0
2026-02-14,80807105,D191,7,0,0,1,0.0,6,6.0,0.0
2026-02-14,21352461,A668,380,0,0,15,0.0,365,365.0,0.0
2026-02-14,21141769,E556,27,0,3,1,0.0,29,29.0,0.0
2026-02-14,21377504,C816,94,0,0,0,0.0,94,94.0,0.0
2026-02-14,80807113,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-14,21170683,A680,96,0,0,2,0.0,94,94.0,0.0
2026-02-14,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-14,21314593,A673,413,0,0,17,0.0,396,396.0,0.0
2026-02-14,80807114,C816,1332,0,0,2,0.0,1330,1330.0,0.0
2026-02-14,21132758,E556,32,0,2,8,0.0,26,26.0,0.0
