date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-13,80805852,A668,15,0,0,0,0.0,15,15.0,0.0
2026-01-13,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-13,80804138,E564,18,0,0,3,0.0,15,15.0,0.0
2026-01-13,21314593,C816,439,0,0,32,0.0,407,407.0,0.0
2026-01-13,80805856,C810,20,0,0,2,0.0,18,18.0,0.0
2026-01-13,80804133,D901,228,0,26,19,0.0,235,235.0,0.0
2026-01-13,80807092,A715,17,0,101,3,0.0,115,115.0,0.0
2026-01-13,80848028,0386,4,0,0,0,0.0,4,4.0,0.0
2026-01-13,80807093,C937,8,0,0,1,0.0,7,7.0,0.0
2026-01-13,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-13,80848029,A668,318,0,0,4,0.0,314,314.0,0.0
2026-01-13,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-13,21103372,E569,8,0,0,0,0.0,8,8.0,0.0
2026-01-13,80804703,A673,202,0,26,12,4.0,212,212.0,0.0
2026-01-13,80868102,A680,14,0,0,1,0.0,13,13.0,0.0
2026-01-13,80884848,A672,18,0,0,2,0.0,16,16.0,0.0
2026-01-13,21419490,A673,1188,0,0,10,0.0,1178,1178.0,0.0
2026-01-13,21029016,D767,4,0,0,1,0.0,3,3.0,0.0
2026-01-13,80804138,D901,56,0,0,16,0.0,40,40.0,0.0
2026-01-13,21128067,D767,55,0,0,7,0.0,48,48.0,0.0
2026-01-13,80807112,A715,207,0,0,8,0.0,199,199.0,0.0
2026-01-13,21179704,A673,9,0,0,5,0.0,4,4.0,0.0
2026-01-13,21148509,A715,69,0,0,0,0.0,69,69.0,0.0
2026-01-13,80884852,A672,472,0,0,2,0.0,470,470.0,0.0
2026-01-13,21113405,A672,272,0,0,1,0.0,271,271.0,0.0
2026-01-13,21121756,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-13,80812099,A715,25,0,0,0,0.0,25,25.0,0.0
2026-01-13,80885920,A673,465,0,0,18,0.0,447,447.0,0.0
2026-01-13,21315352,E556,25,0,0,1,0.0,24,24.0,0.0
2026-01-13,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-13,80805856,A668,264,0,0,16,0.0,248,248.0,0.0
2026-01-13,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-13,21121751,A716,52,0,0,0,0.0,52,52.0,0.0
2026-01-13,21171453,A672,27,0,0,1,0.0,26,26.0,0.0
2026-01-13,80812846,A673,295,0,0,36,0.0,259,259.0,0.0
2026-01-13,80807105,D191,19,0,0,3,0.0,16,16.0,0.0
2026-01-13,21352461,A668,239,0,0,13,0.0,226,226.0,0.0
2026-01-13,21141769,E556,10,0,0,1,0.0,9,9.0,0.0
2026-01-13,21377504,C816,174,0,0,3,0.0,171,171.0,0.0
2026-01-13,80807113,E568,6,0,0,0,0.0,6,6.0,0.0
2026-01-13,21170683,A680,89,0,0,14,0.0,75,75.0,0.0
2026-01-13,21113405,C810,3,0,0,0,0.0,3,3.0,0.0
2026-01-13,21314593,A673,481,0,0,17,1.0,463,463.0,0.0
2026-01-13,80807114,C816,44,0,0,8,0.0,36,36.0,0.0
2026-01-13,21132758,E556,15,0,0,7,0.0,8,8.0,0.0
2026-01-13,21133312,E564,5,0,0,0,0.0,5,5.0,0.0
2026-01-13,80807089,E564,21,0,0,2,0.0,19,19.0,0.0
2026-01-13,80848022,A668,375,0,0,39,0.0,336,336.0,0.0
2026-01-13,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-13,80863643,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80807105,E568,3,0,0,0,0.0,3,3.0,0.0
2026-01-13,80804132,E556,20,0,0,3,0.0,17,17.0,0.0
2026-01-13,80840975,E564,1,0,0,0,0.0,1,1.0,0.0
2026-01-13,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-13,21325292,A672,379,0,0,23,0.0,356,356.0,0.0
2026-01-13,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2026-01-13,21143102,A680,82,0,49,0,0.0,131,131.0,0.0
2026-01-13,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80812845,E569,27,0,0,5,0.0,22,22.0,0.0
2026-01-13,21315352,A715,15,0,40,2,0.0,53,53.0,0.0
2026-01-13,80865910,A673,2,0,0,2,0.0,0,0.0,0.0
2026-01-13,80807118,E556,58,0,0,4,0.0,54,54.0,0.0
2026-01-13,21133312,D901,52,0,0,4,0.0,48,48.0,0.0
2026-01-13,21434952,A672,381,0,0,74,0.0,307,307.0,0.0
2026-01-13,21314595,C810,9,0,0,0,0.0,9,9.0,0.0
2026-01-13,21325292,C810,18,0,0,4,0.0,14,14.0,0.0
2026-01-13,80868100,A716,7,0,0,1,0.0,6,6.0,0.0
2026-01-13,80796091,C816,476,0,0,1,0.0,475,475.0,0.0
2026-01-13,21377504,A673,790,0,0,9,0.0,781,781.0,0.0
2026-01-13,80807100,A716,24,0,0,0,0.0,24,24.0,0.0
2026-01-13,80812103,A672,89,0,0,6,0.0,83,83.0,0.0
2026-01-13,80807114,A673,60,0,0,7,0.0,53,53.0,0.0
2026-01-13,80795932,A672,52,0,0,3,0.0,49,49.0,0.0
2026-01-13,80807112,C816,388,0,0,15,5.0,368,368.0,0.0
2026-01-13,21148509,C816,158,0,0,9,0.0,149,149.0,0.0
2026-01-13,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,21132758,A715,146,0,8,0,0.0,154,154.0,0.0
2026-01-13,80807120,C819,49,0,0,3,0.0,46,46.0,0.0
2026-01-13,80868101,A716,3,0,0,0,0.0,3,3.0,0.0
2026-01-13,80848026,A668,761,0,0,15,0.0,746,746.0,0.0
2026-01-13,80807110,A715,189,0,0,17,0.0,172,172.0,0.0
2026-01-13,21029016,C816,21,0,0,11,0.0,10,10.0,0.0
2026-01-13,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-13,21128067,C816,799,0,0,37,3.0,759,759.0,0.0
2026-01-13,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80804704,C937,62,0,0,7,0.0,55,55.0,0.0
2026-01-13,21132988,0386,5,0,0,0,0.0,5,5.0,0.0
2026-01-13,80804701,C819,7,0,0,0,0.0,7,7.0,0.0
2026-01-13,80804132,A715,98,0,0,4,0.0,94,94.0,0.0
2026-01-13,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-01-13,80884850,C816,24,0,0,8,0.0,16,16.0,0.0
2026-01-13,80807091,C937,22,0,0,3,0.0,19,19.0,0.0
2026-01-13,80840976,A716,13,0,0,3,0.0,10,10.0,0.0
2026-01-13,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-01-13,80848023,D901,181,0,0,19,0.0,162,162.0,0.0
2026-01-13,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-01-13,80848027,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80807097,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80807100,D901,58,0,0,13,0.0,45,45.0,0.0
2026-01-13,80804137,A680,30,0,12,2,0.0,40,40.0,0.0
2026-01-13,80812840,D767,111,0,0,10,0.0,101,101.0,0.0
2026-01-13,21132758,E295,85,0,0,0,0.0,85,85.0,0.0
2026-01-13,21442897,A680,25,0,0,6,0.0,19,19.0,0.0
2026-01-13,21127730,C816,916,0,0,18,0.0,898,898.0,0.0
2026-01-13,80804127,A672,245,0,0,57,0.0,188,188.0,0.0
2026-01-13,80804133,E569,9,0,12,4,0.0,17,17.0,0.0
2026-01-13,80807118,A715,555,0,0,16,0.0,539,539.0,0.0
2026-01-13,21029016,E568,4,0,0,0,0.0,4,4.0,0.0
2026-01-13,21162696,E564,1,0,0,1,0.0,0,0.0,0.0
2026-01-13,80791223,C816,64,0,0,0,0.0,64,64.0,0.0
2026-01-13,80807095,A716,149,0,1,6,0.0,144,144.0,0.0
2026-01-13,21118864,A715,15,0,0,0,0.0,15,15.0,0.0
2026-01-13,80807091,0386,4,0,0,0,0.0,4,4.0,0.0
2026-01-13,80807112,A673,465,0,614,55,22.0,1002,1002.0,0.0
2026-01-13,21148509,A673,335,0,0,17,0.0,318,318.0,0.0
2026-01-13,21133493,C816,78,0,0,1,0.0,77,77.0,0.0
2026-01-13,80891759,A668,2,0,0,0,0.0,2,2.0,0.0
2026-01-13,80807122,C937,1,0,0,0,0.0,1,1.0,0.0
2026-01-13,80804703,A668,60,0,0,6,0.0,54,54.0,0.0
2026-01-13,21128377,C937,17,0,1,2,0.0,16,16.0,0.0
2026-01-13,80804138,E569,6,0,3,1,0.0,8,8.0,0.0
2026-01-13,21419490,A668,442,0,0,10,0.0,432,432.0,0.0
2026-01-13,21098519,A668,513,0,0,11,0.0,502,502.0,0.0
2026-01-13,80807096,C819,8,0,0,0,0.0,8,8.0,0.0
2026-01-13,80864469,A716,113,0,0,1,0.0,112,112.0,0.0
2026-01-13,80812839,E564,61,0,0,13,0.0,48,48.0,0.0
2026-01-13,80804705,A716,10,0,0,10,0.0,0,0.0,0.0
2026-01-13,80848026,C563,43,0,0,4,0.0,39,39.0,0.0
2026-01-13,21179704,A668,7,0,0,4,0.0,3,3.0,0.0
2026-01-13,80884850,A673,173,0,0,3,0.0,170,170.0,0.0
