date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-08,80848028,C937,10,0,0,2,0.0,8,8.0,0.0
2026-01-08,80805852,A668,19,0,0,0,0.0,19,19.0,0.0
2026-01-08,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-08,80804138,E564,20,0,6,5,0.0,21,21.0,0.0
2026-01-08,21314593,C816,496,0,0,15,0.0,481,481.0,0.0
2026-01-08,80805856,C810,8,0,34,0,0.0,42,42.0,0.0
2026-01-08,80804133,D901,162,0,0,9,0.0,153,153.0,0.0
2026-01-08,80807092,A715,24,0,0,1,0.0,23,23.0,0.0
2026-01-08,80807093,C937,5,0,0,1,0.0,4,4.0,0.0
2026-01-08,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-08,80848029,A668,5,0,0,4,0.0,1,1.0,0.0
2026-01-08,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-08,21103372,E569,12,0,0,1,0.0,11,11.0,0.0
2026-01-08,80804703,A673,0,0,209,9,8.0,192,192.0,0.0
2026-01-08,80868102,A680,18,0,0,1,0.0,17,17.0,0.0
2026-01-08,80884848,A672,23,0,0,0,0.0,23,23.0,0.0
2026-01-08,21419490,A673,1271,0,0,8,0.0,1263,1263.0,0.0
2026-01-08,21029016,D767,9,0,0,0,0.0,9,9.0,0.0
2026-01-08,80804138,D901,92,0,14,19,0.0,87,87.0,0.0
2026-01-08,21128067,D767,46,0,0,0,0.0,46,46.0,0.0
2026-01-08,80807112,A715,255,0,0,8,0.0,247,247.0,0.0
2026-01-08,21179704,A673,31,0,0,3,0.0,28,28.0,0.0
2026-01-08,21148509,A715,29,0,0,4,0.0,25,25.0,0.0
2026-01-08,80884852,A672,497,0,0,0,0.0,497,497.0,0.0
2026-01-08,21113405,A672,158,0,0,16,22.0,120,120.0,0.0
2026-01-08,21121756,0386,0,799,0,0,795.0,4,4.0,0.0
2026-01-08,80812099,A715,25,0,0,0,0.0,25,25.0,0.0
2026-01-08,80885920,A673,514,0,7,36,0.0,485,485.0,0.0
2026-01-08,21315352,E556,16,0,0,0,0.0,16,16.0,0.0
2026-01-08,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-08,80805856,A668,242,0,0,16,0.0,226,226.0,0.0
2026-01-08,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-08,21121751,A716,57,0,0,0,0.0,57,57.0,0.0
2026-01-08,21171453,A672,32,0,0,0,0.0,32,32.0,0.0
2026-01-08,80812846,A673,451,0,0,17,0.0,434,434.0,0.0
2026-01-08,80807105,D191,32,0,0,3,0.0,29,29.0,0.0
2026-01-08,21352461,A668,260,0,0,1,0.0,259,259.0,0.0
2026-01-08,21141769,E556,17,0,0,0,0.0,17,17.0,0.0
2026-01-08,21377504,C816,181,0,0,0,0.0,181,181.0,0.0
2026-01-08,80807113,E568,7,0,0,0,0.0,7,7.0,0.0
2026-01-08,21170683,A680,88,0,0,10,0.0,78,78.0,0.0
2026-01-08,21113405,C810,12,0,0,0,0.0,12,12.0,0.0
2026-01-08,21314593,A673,89,0,0,36,1.0,52,52.0,0.0
2026-01-08,80807114,C816,70,0,0,6,0.0,64,64.0,0.0
2026-01-08,21132758,E556,23,0,0,5,0.0,18,18.0,0.0
2026-01-08,21133312,E564,7,0,0,0,0.0,7,7.0,0.0
2026-01-08,80807089,E564,16,0,3,2,0.0,17,17.0,0.0
2026-01-08,80848022,A668,57,0,0,0,0.0,57,57.0,0.0
2026-01-08,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-08,80863643,A716,2,0,0,0,0.0,2,2.0,0.0
2026-01-08,80807105,E568,5,0,0,0,0.0,5,5.0,0.0
2026-01-08,21314875,A668,3,0,0,0,0.0,3,3.0,0.0
2026-01-08,80804132,E556,38,0,0,6,0.0,32,32.0,0.0
2026-01-08,80840975,E564,3,0,1,0,0.0,4,4.0,0.0
2026-01-08,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-01-08,21325292,A672,447,0,0,12,1.0,434,434.0,0.0
2026-01-08,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2026-01-08,21143102,A680,138,0,0,9,0.0,129,129.0,0.0
2026-01-08,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-01-08,80812845,E569,52,0,0,9,0.0,43,43.0,0.0
2026-01-08,21315352,A715,6,0,0,2,0.0,4,4.0,0.0
2026-01-08,80865910,A673,16,0,0,4,0.0,12,12.0,0.0
2026-01-08,80807118,E556,56,0,0,13,0.0,43,43.0,0.0
2026-01-08,21133312,D901,78,0,0,4,0.0,74,74.0,0.0
2026-01-08,21434952,A672,425,0,18,0,0.0,443,443.0,0.0
2026-01-08,21314595,C810,11,0,0,0,0.0,11,11.0,0.0
2026-01-08,21325292,C810,31,0,0,3,0.0,28,28.0,0.0
2026-01-08,80868100,A716,10,0,0,2,0.0,8,8.0,0.0
2026-01-08,21141769,A715,20,0,0,2,0.0,18,18.0,0.0
2026-01-08,21377504,A673,826,0,0,8,0.0,818,818.0,0.0
2026-01-08,21414747,0386,2,0,0,0,0.0,2,2.0,0.0
2026-01-08,80807100,A716,25,0,0,0,0.0,25,25.0,0.0
2026-01-08,80812103,A672,107,0,0,2,1.0,104,104.0,0.0
2026-01-08,80807114,A673,98,0,0,2,4.0,92,92.0,0.0
2026-01-08,80795932,A672,22,0,44,5,0.0,61,61.0,0.0
2026-01-08,80807112,C816,174,0,0,10,0.0,164,164.0,0.0
2026-01-08,21148509,C816,257,0,0,4,0.0,253,253.0,0.0
2026-01-08,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-01-08,21132758,A715,87,0,0,6,0.0,81,81.0,0.0
2026-01-08,80807120,C819,63,0,0,7,0.0,56,56.0,0.0
2026-01-08,80868101,A716,8,0,0,1,0.0,7,7.0,0.0
2026-01-08,80848026,A668,554,0,0,68,0.0,486,486.0,0.0
2026-01-08,80807110,A715,267,0,0,40,0.0,227,227.0,0.0
2026-01-08,21029016,C816,76,0,0,7,0.0,69,69.0,0.0
2026-01-08,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-08,21128067,C816,675,0,0,34,0.0,641,641.0,0.0
2026-01-08,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-01-08,80804704,C937,51,0,0,3,0.0,48,48.0,0.0
2026-01-08,21132988,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-08,80804701,C819,8,0,0,0,0.0,8,8.0,0.0
2026-01-08,80804132,A715,120,0,0,4,0.0,116,116.0,0.0
2026-01-08,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-01-08,80884850,C816,51,0,0,2,0.0,49,49.0,0.0
2026-01-08,80807091,C937,33,0,0,0,0.0,33,33.0,0.0
2026-01-08,80840976,A716,18,0,0,1,0.0,17,17.0,0.0
2026-01-08,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-01-08,80848023,D901,129,0,0,34,0.0,95,95.0,0.0
2026-01-08,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-01-08,80848027,C937,4,0,0,0,0.0,4,4.0,0.0
2026-01-08,80807097,C937,3,0,0,0,0.0,3,3.0,0.0
2026-01-08,80807100,D901,121,0,0,7,0.0,114,114.0,0.0
2026-01-08,80804137,A680,34,0,0,3,0.0,31,31.0,0.0
2026-01-08,80812840,D767,7,0,0,7,0.0,0,0.0,0.0
2026-01-08,21132758,E295,108,0,0,8,0.0,100,100.0,0.0
2026-01-08,21442897,A680,59,0,0,15,0.0,44,44.0,0.0
2026-01-08,80804128,E556,3,0,0,3,0.0,0,0.0,0.0
