date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-04,80848028,C937,18,0,0,3,0.0,15,15.0,0.0
2026-01-04,80805852,A668,21,0,0,0,0.0,21,21.0,0.0
2026-01-04,80863646,A716,5,0,0,0,0.0,5,5.0,0.0
2026-01-04,80804138,E564,29,0,0,4,0.0,25,25.0,0.0
2026-01-04,21314593,C816,217,0,0,9,0.0,208,208.0,0.0
2026-01-04,80805856,C810,15,0,0,0,7.0,8,8.0,0.0
2026-01-04,80804133,D901,108,0,98,12,0.0,194,194.0,0.0
2026-01-04,80807092,A715,31,0,0,3,0.0,28,28.0,0.0
2026-01-04,80807093,C937,3,0,5,0,0.0,8,8.0,0.0
2026-01-04,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-04,80848029,A668,15,0,0,4,0.0,11,11.0,0.0
2026-01-04,80854083,C816,40,0,0,0,0.0,40,40.0,0.0
2026-01-04,21103372,E569,14,0,0,1,0.0,13,13.0,0.0
2026-01-04,80868102,A680,20,0,0,0,0.0,20,20.0,0.0
2026-01-04,80884848,A672,31,0,0,1,0.0,30,30.0,0.0
2026-01-04,21419490,A673,1325,0,0,20,0.0,1305,1305.0,0.0
2026-01-04,21029016,D767,15,0,0,3,0.0,12,12.0,0.0
2026-01-04,80804138,D901,117,0,0,4,0.0,113,113.0,0.0
2026-01-04,21128067,D767,30,0,0,0,0.0,30,30.0,0.0
2026-01-04,21179704,A673,50,0,0,8,0.0,42,42.0,0.0
2026-01-04,21148509,A715,44,0,0,0,0.0,44,44.0,0.0
2026-01-04,80884852,A672,524,0,0,7,0.0,517,517.0,0.0
2026-01-04,21113405,A672,195,0,6,10,23.0,168,168.0,0.0
2026-01-04,80812099,A715,15,0,0,0,0.0,15,15.0,0.0
2026-01-04,80885920,A673,45,0,4,8,0.0,41,41.0,0.0
2026-01-04,21315352,E556,10,0,0,3,0.0,7,7.0,0.0
2026-01-04,21416910,A668,266,0,0,4,0.0,262,262.0,0.0
2026-01-04,80805856,A668,330,0,0,43,0.0,287,287.0,0.0
2026-01-04,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-04,21171453,A672,35,0,0,0,0.0,35,35.0,0.0
2026-01-04,80812846,A673,510,0,0,10,0.0,500,500.0,0.0
2026-01-04,80807105,D191,42,0,0,2,0.0,40,40.0,0.0
2026-01-04,21352461,A668,13,0,0,13,0.0,0,0.0,0.0
2026-01-04,21141769,E556,23,0,0,4,0.0,19,19.0,0.0
2026-01-04,21377504,C816,185,0,0,2,0.0,183,183.0,0.0
2026-01-04,80807113,E568,7,0,0,0,0.0,7,7.0,0.0
