date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-02,80848028,C937,18,0,0,0,0.0,18,18.0,0.0
2026-02-02,80805852,A668,31,0,0,1,0.0,30,30.0,0.0
2026-02-02,80863646,A716,1,0,0,0,0.0,1,1.0,0.0
2026-02-02,80804138,E564,23,0,0,3,0.0,20,20.0,0.0
2026-02-02,21314876,A672,399,0,0,1,1.0,397,397.0,0.0
2026-02-02,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-02,21314593,C816,517,0,0,0,0.0,517,517.0,0.0
2026-02-02,80805856,C810,23,0,0,2,0.0,21,21.0,0.0
2026-02-02,80804133,D901,75,0,117,4,0.0,188,188.0,0.0
2026-02-02,80807092,A715,77,0,0,2,0.0,75,75.0,0.0
2026-02-02,80807093,C937,2,0,2,1,0.0,3,3.0,0.0
2026-02-02,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-02,80848029,A668,145,0,0,8,0.0,137,137.0,0.0
2026-02-02,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-02,80795933,A673,1321,0,0,11,0.0,1310,1310.0,0.0
2026-02-02,21103372,E569,11,0,0,1,0.0,10,10.0,0.0
2026-02-02,80804703,A673,208,0,0,23,0.0,185,185.0,0.0
2026-02-02,80868102,A680,1,0,16,2,0.0,15,15.0,0.0
2026-02-02,80884848,A672,33,0,0,3,0.0,30,30.0,0.0
2026-02-02,21419490,A673,815,0,0,43,0.0,772,772.0,0.0
2026-02-02,80804138,D901,85,0,9,0,0.0,94,94.0,0.0
2026-02-02,21128067,D767,42,0,9,5,0.0,46,46.0,0.0
2026-02-02,80807112,A715,248,0,0,9,0.0,239,239.0,0.0
2026-02-02,21179704,A673,64,0,0,2,0.0,62,62.0,0.0
2026-02-02,21148509,A715,106,0,0,7,0.0,99,99.0,0.0
2026-02-02,80884852,A672,361,0,0,8,0.0,353,353.0,0.0
2026-02-02,21113405,A672,284,0,0,7,0.0,277,277.0,0.0
2026-02-02,80812099,A715,17,0,0,0,0.0,17,17.0,0.0
2026-02-02,80885920,A673,738,0,0,81,0.0,657,657.0,0.0
2026-02-02,21315352,E556,9,0,0,2,0.0,7,7.0,0.0
2026-02-02,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-02,80805856,A668,272,0,25,8,0.0,289,289.0,0.0
2026-02-02,80865910,C816,6,0,0,1,0.0,5,5.0,0.0
2026-02-02,21121751,A716,54,0,0,0,0.0,54,54.0,0.0
2026-02-02,21171453,A672,45,0,0,0,0.0,45,45.0,0.0
2026-02-02,80812846,A673,497,0,0,38,20.0,439,439.0,0.0
