date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-19,80848028,C937,36,0,0,1,0.0,35,35.0,0.0
2026-02-19,80805852,A668,19,0,0,1,0.0,18,18.0,0.0
2026-02-19,80863646,A716,37,0,0,0,0.0,37,37.0,0.0
2026-02-19,80804138,E564,27,0,0,1,0.0,26,26.0,0.0
2026-02-19,21314876,A672,355,0,0,2,0.0,353,353.0,0.0
2026-02-19,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-19,21314593,C816,1055,0,0,32,4.0,1019,1019.0,0.0
2026-02-19,80805856,C810,24,0,0,2,0.0,22,22.0,0.0
2026-02-19,80804133,D901,190,0,0,8,0.0,182,182.0,0.0
2026-02-19,80807092,A715,139,0,0,1,0.0,138,138.0,0.0
2026-02-19,80807093,C937,7,0,0,1,0.0,6,6.0,0.0
2026-02-19,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-19,80848029,A668,246,0,0,5,0.0,241,241.0,0.0
2026-02-19,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-19,80795933,A673,1173,0,0,4,0.0,1169,1169.0,0.0
2026-02-19,21103372,E569,6,0,0,1,0.0,5,5.0,0.0
2026-02-19,21314876,C810,0,0,4,0,0.0,4,4.0,0.0
2026-02-19,80804703,A673,113,0,0,3,0.0,110,110.0,0.0
2026-02-19,80868102,A680,31,0,0,1,0.0,30,30.0,0.0
2026-02-19,80884848,A672,6,0,0,1,0.0,5,5.0,0.0
2026-02-19,21419490,A673,447,0,0,5,0.0,442,442.0,0.0
2026-02-19,80804138,D901,93,0,0,2,0.0,91,91.0,0.0
2026-02-19,21128067,D767,42,0,0,5,0.0,37,37.0,0.0
2026-02-19,80807112,A715,155,0,0,1,0.0,154,154.0,0.0
2026-02-19,21179704,A673,119,0,0,9,0.0,110,110.0,0.0
2026-02-19,21148509,A715,120,0,130,1,0.0,249,249.0,0.0
2026-02-19,80884852,A672,824,0,0,0,0.0,824,824.0,0.0
2026-02-19,21113405,A672,211,0,0,1,0.0,210,210.0,0.0
2026-02-19,21121756,0386,812,0,0,0,0.0,812,812.0,0.0
2026-02-19,80812099,A715,20,0,0,0,0.0,20,20.0,0.0
2026-02-19,80885920,A673,632,0,65,46,0.0,651,651.0,0.0
2026-02-19,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-19,80805856,A668,344,0,0,15,0.0,329,329.0,0.0
2026-02-19,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-19,21121751,A716,36,0,0,2,0.0,34,34.0,0.0
2026-02-19,21171453,A672,31,0,0,1,0.0,30,30.0,0.0
2026-02-19,80812846,A673,560,0,0,4,51.0,505,505.0,0.0
2026-02-19,80807105,D191,1,0,29,1,0.0,29,29.0,0.0
2026-02-19,21352461,A668,342,0,0,0,0.0,342,342.0,0.0
2026-02-19,21141769,E556,26,0,0,0,0.0,26,26.0,0.0
2026-02-19,21377504,C816,90,0,0,1,0.0,89,89.0,0.0
2026-02-19,80807113,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-19,21170683,A680,141,0,0,2,0.0,139,139.0,0.0
2026-02-19,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-19,21314593,A673,847,0,0,24,12.0,811,811.0,0.0
2026-02-19,80807114,C816,1306,0,0,3,3.0,1300,1300.0,0.0
2026-02-19,21132758,E556,16,0,0,0,0.0,16,16.0,0.0
2026-02-19,21133312,E564,6,0,0,0,0.0,6,6.0,0.0
2026-02-19,80807089,E564,24,0,0,3,0.0,21,21.0,0.0
2026-02-19,80848022,A668,645,0,0,17,0.0,628,628.0,0.0
2026-02-19,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-19,80863643,A716,11,0,12,0,0.0,23,23.0,0.0
2026-02-19,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,80884845,A716,251,0,0,1,0.0,250,250.0,0.0
2026-02-19,80807105,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-19,21314875,A668,59,0,0,1,0.0,58,58.0,0.0
2026-02-19,80804132,E556,26,0,0,0,0.0,26,26.0,0.0
2026-02-19,80840975,E564,7,0,0,0,0.0,7,7.0,0.0
2026-02-19,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-19,21314595,A672,720,0,0,11,0.0,709,709.0,0.0
2026-02-19,21325292,A672,616,0,0,13,0.0,603,603.0,0.0
2026-02-19,21377504,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,21143102,A680,117,0,0,2,0.0,115,115.0,0.0
2026-02-19,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,80812845,E569,40,0,0,1,0.0,39,39.0,0.0
2026-02-19,80885921,A672,174,0,0,11,0.0,163,163.0,0.0
2026-02-19,21315352,A715,24,0,0,0,0.0,24,24.0,0.0
2026-02-19,80865910,A673,2366,0,0,0,0.0,2366,2366.0,0.0
2026-02-19,80807118,E556,42,0,0,0,0.0,42,42.0,0.0
2026-02-19,80863645,A672,591,0,0,2,0.0,589,589.0,0.0
2026-02-19,21133312,D901,57,0,0,4,0.0,53,53.0,0.0
2026-02-19,21434952,A672,424,0,0,53,0.0,371,371.0,0.0
2026-02-19,21314595,C810,6,0,0,0,0.0,6,6.0,0.0
2026-02-19,21325292,C810,55,0,0,1,0.0,54,54.0,0.0
2026-02-19,80868100,A716,80,0,0,1,0.0,79,79.0,0.0
2026-02-19,80796091,C816,332,0,0,3,0.0,329,329.0,0.0
2026-02-19,21141769,A715,132,0,0,3,0.0,129,129.0,0.0
2026-02-19,21377504,A673,545,0,0,12,0.0,533,533.0,0.0
2026-02-19,21414747,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-19,80807100,A716,84,0,0,0,0.0,84,84.0,0.0
2026-02-19,80812103,A672,95,0,0,1,0.0,94,94.0,0.0
2026-02-19,80807114,A673,761,0,0,2,13.0,746,746.0,0.0
2026-02-19,80795932,A672,315,0,0,3,0.0,312,312.0,0.0
2026-02-19,80807112,C816,341,0,0,4,15.0,322,322.0,0.0
2026-02-19,21148509,C816,302,0,0,20,7.0,275,275.0,0.0
2026-02-19,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,21132758,A715,138,0,0,7,0.0,131,131.0,0.0
2026-02-19,80807120,C819,40,0,0,0,0.0,40,40.0,0.0
2026-02-19,80868101,A716,119,0,0,0,0.0,119,119.0,0.0
2026-02-19,80848026,A668,695,0,0,18,0.0,677,677.0,0.0
2026-02-19,80807110,A715,574,0,0,5,0.0,569,569.0,0.0
2026-02-19,21366842,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-19,21128067,C816,360,0,0,12,2.0,346,346.0,0.0
2026-02-19,21303404,C937,2,0,0,0,0.0,2,2.0,0.0
2026-02-19,80804704,C937,67,0,0,3,0.0,64,64.0,0.0
2026-02-19,21132988,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-19,80804701,C819,6,0,0,1,0.0,5,5.0,0.0
2026-02-19,80804132,A715,140,0,0,0,0.0,140,140.0,0.0
2026-02-19,21377091,A672,3713,0,0,0,0.0,3713,3713.0,0.0
2026-02-19,80884850,C816,182,0,0,4,0.0,178,178.0,0.0
2026-02-19,80807091,C937,24,0,0,0,0.0,24,24.0,0.0
2026-02-19,80840976,A716,203,0,0,0,0.0,203,203.0,0.0
2026-02-19,80807117,A672,16,0,0,0,0.0,16,16.0,0.0
2026-02-19,80848023,D901,464,0,0,21,0.0,443,443.0,0.0
2026-02-19,21434946,0386,86,0,0,0,0.0,86,86.0,0.0
2026-02-19,80848027,C937,6,0,0,0,0.0,6,6.0,0.0
2026-02-19,80807097,C937,4,0,0,0,0.0,4,4.0,0.0
2026-02-19,80807100,D901,96,0,0,0,0.0,96,96.0,0.0
2026-02-19,80804137,A680,71,0,0,0,0.0,71,71.0,0.0
2026-02-19,80812840,D767,39,0,0,2,0.0,37,37.0,0.0
2026-02-19,21132758,E295,143,0,0,15,0.0,128,128.0,0.0
2026-02-19,21442897,A680,53,0,0,3,0.0,50,50.0,0.0
2026-02-19,80804128,E556,20,0,0,1,0.0,19,19.0,0.0
2026-02-19,21127730,C816,398,0,0,30,0.0,368,368.0,0.0
2026-02-19,80804127,A672,353,0,0,13,0.0,340,340.0,0.0
2026-02-19,80804133,E569,20,0,0,1,0.0,19,19.0,0.0
2026-02-19,80807118,A715,324,0,0,2,0.0,322,322.0,0.0
2026-02-19,21029016,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-19,21315474,E556,30,0,0,5,0.0,25,25.0,0.0
2026-02-19,21162696,E564,1,0,0,0,0.0,1,1.0,0.0
2026-02-19,80791223,C816,64,0,0,0,0.0,64,64.0,0.0
