date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-21,80848028,C937,34,0,0,3,0.0,31,31.0,0.0
2026-02-21,80805852,A668,18,0,0,1,0.0,17,17.0,0.0
2026-02-21,80863646,A716,37,0,0,0,0.0,37,37.0,0.0
2026-02-21,80804138,E564,26,0,5,2,0.0,29,29.0,0.0
2026-02-21,21314876,A672,348,0,0,1,0.0,347,347.0,0.0
2026-02-21,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-21,21314593,C816,965,0,0,26,0.0,939,939.0,0.0
2026-02-21,80805856,C810,93,0,88,1,79.0,101,101.0,0.0
2026-02-21,80804133,D901,168,0,64,20,0.0,212,212.0,0.0
2026-02-21,80807092,A715,136,0,0,2,0.0,134,134.0,0.0
2026-02-21,80807093,C937,6,0,0,1,0.0,5,5.0,0.0
2026-02-21,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-21,80848029,A668,233,0,0,10,0.0,223,223.0,0.0
2026-02-21,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-21,80795933,A673,1159,0,0,10,0.0,1149,1149.0,0.0
2026-02-21,21103372,E569,5,0,5,0,0.0,10,10.0,0.0
2026-02-21,21314876,C810,6,0,1,0,0.0,7,7.0,0.0
2026-02-21,80804703,A673,90,0,21,11,0.0,100,100.0,0.0
2026-02-21,80868102,A680,29,0,0,1,0.0,28,28.0,0.0
2026-02-21,80884848,A672,21,0,5,0,0.0,26,26.0,0.0
2026-02-21,21419490,A673,421,0,0,8,0.0,413,413.0,0.0
2026-02-21,80804138,D901,78,0,37,11,0.0,104,104.0,0.0
2026-02-21,21128067,D767,36,0,0,4,0.0,32,32.0,0.0
2026-02-21,80807112,A715,154,0,0,1,0.0,153,153.0,0.0
2026-02-21,21179704,A673,103,0,0,8,0.0,95,95.0,0.0
2026-02-21,21148509,A715,246,0,0,6,0.0,240,240.0,0.0
2026-02-21,80884852,A672,816,0,0,1,0.0,815,815.0,0.0
2026-02-21,21113405,A672,209,0,0,3,0.0,206,206.0,0.0
2026-02-21,21121756,0386,812,0,0,0,0.0,812,812.0,0.0
2026-02-21,80812099,A715,20,0,0,0,0.0,20,20.0,0.0
2026-02-21,80885920,A673,604,0,43,0,0.0,647,647.0,0.0
2026-02-21,21315352,E556,40,0,5,0,0.0,45,45.0,0.0
2026-02-21,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-21,80805856,A668,299,0,0,27,0.0,272,272.0,0.0
