date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-01-25,80848028,C937,38,0,0,0,0.0,38,38.0,0.0
2026-01-25,80805852,A668,10,0,0,1,0.0,9,9.0,0.0
2026-01-25,80863646,A716,3,0,0,0,0.0,3,3.0,0.0
2026-01-25,80804138,E564,25,0,0,2,0.0,23,23.0,0.0
2026-01-25,21314876,A672,433,0,0,2,6.0,425,425.0,0.0
2026-01-25,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-01-25,21314593,C816,279,0,0,26,5.0,248,248.0,0.0
2026-01-25,80805856,C810,25,0,0,2,4.0,19,19.0,0.0
2026-01-25,80804133,D901,167,0,0,38,0.0,129,129.0,0.0
2026-01-25,80807092,A715,91,0,0,2,0.0,89,89.0,0.0
2026-01-25,80807093,C937,7,0,0,0,0.0,7,7.0,0.0
2026-01-25,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-01-25,80848029,A668,230,0,0,8,0.0,222,222.0,0.0
2026-01-25,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-01-25,80795933,A673,0,0,1402,9,0.0,1393,1393.0,0.0
2026-01-25,21103372,E569,3,0,0,1,0.0,2,2.0,0.0
2026-01-25,80804703,A673,176,0,0,0,0.0,176,176.0,0.0
2026-01-25,80868102,A680,17,0,0,4,0.0,13,13.0,0.0
2026-01-25,80884848,A672,13,0,1,1,0.0,13,13.0,0.0
2026-01-25,21419490,A673,988,0,0,0,0.0,988,988.0,0.0
2026-01-25,80804138,D901,82,0,0,11,0.0,71,71.0,0.0
2026-01-25,21128067,D767,48,0,0,0,0.0,48,48.0,0.0
2026-01-25,80807112,A715,302,0,0,12,0.0,290,290.0,0.0
2026-01-25,21179704,A673,101,0,0,3,0.0,98,98.0,0.0
2026-01-25,21148509,A715,92,0,0,5,0.0,87,87.0,0.0
2026-01-25,80884852,A672,416,0,0,2,0.0,414,414.0,0.0
2026-01-25,21113405,A672,343,0,0,0,2.0,341,341.0,0.0
2026-01-25,80812099,A715,21,0,0,0,0.0,21,21.0,0.0
2026-01-25,80885920,A673,401,0,0,30,0.0,371,371.0,0.0
2026-01-25,21315352,E556,15,0,0,3,0.0,12,12.0,0.0
2026-01-25,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-01-25,80805856,A668,107,0,155,20,0.0,242,242.0,0.0
2026-01-25,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2026-01-25,21121751,A716,41,0,0,1,0.0,40,40.0,0.0
2026-01-25,21171453,A672,18,0,0,1,0.0,17,17.0,0.0
2026-01-25,80812846,A673,347,0,0,48,0.0,299,299.0,0.0
2026-01-25,21352461,A668,169,0,0,18,0.0,151,151.0,0.0
2026-01-25,21141769,E556,27,0,2,5,0.0,24,24.0,0.0
2026-01-25,21377504,C816,138,0,0,3,0.0,135,135.0,0.0
2026-01-25,80807113,E568,6,0,0,1,0.0,5,5.0,0.0
2026-01-25,21170683,A680,115,0,0,6,0.0,109,109.0,0.0
2026-01-25,21113405,C810,5,0,0,1,1.0,3,3.0,0.0
2026-01-25,21314593,A673,238,0,0,29,0.0,209,209.0,0.0
2026-01-25,80807114,C816,274,0,0,5,5.0,264,264.0,0.0
2026-01-25,21132758,E556,63,0,1,2,0.0,62,62.0,0.0
2026-01-25,21133312,E564,3,0,0,0,0.0,3,3.0,0.0
2026-01-25,80807089,E564,22,0,3,3,0.0,22,22.0,0.0
2026-01-25,80848022,A668,147,0,0,0,0.0,147,147.0,0.0
2026-01-25,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-01-25,80863643,A716,13,0,0,0,0.0,13,13.0,0.0
2026-01-25,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-01-25,80807105,E568,1,0,0,0,0.0,1,1.0,0.0
2026-01-25,21314875,A668,28,0,0,0,0.0,28,28.0,0.0
2026-01-25,80804132,E556,29,0,0,4,0.0,25,25.0,0.0
