date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-27,80848028,C937,22,0,0,3,0.0,19,19.0,0.0
2026-02-27,80805852,A668,14,0,0,1,0.0,13,13.0,0.0
2026-02-27,80863646,A716,35,0,0,1,0.0,34,34.0,0.0
2026-02-27,80804138,E564,28,0,0,2,0.0,26,26.0,0.0
2026-02-27,21314876,A672,318,0,0,0,0.0,318,318.0,0.0
2026-02-27,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-27,21314593,C816,789,0,0,0,0.0,789,789.0,0.0
2026-02-27,80805856,C810,89,0,0,1,6.0,82,82.0,0.0
2026-02-27,80804133,D901,280,0,0,8,0.0,272,272.0,0.0
2026-02-27,80807092,A715,122,0,0,3,0.0,119,119.0,0.0
2026-02-27,80807093,C937,6,0,0,2,0.0,4,4.0,0.0
2026-02-27,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-27,80848029,A668,142,0,0,21,0.0,121,121.0,0.0
2026-02-27,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-27,80795933,A673,1130,0,0,7,0.0,1123,1123.0,0.0
2026-02-27,21103372,E569,5,0,0,1,0.0,4,4.0,0.0
2026-02-27,21314876,C810,7,0,0,0,0.0,7,7.0,0.0
2026-02-27,80804703,A673,34,0,0,12,0.0,22,22.0,0.0
2026-02-27,80868102,A680,18,0,0,2,0.0,16,16.0,0.0
2026-02-27,80884848,A672,59,0,1,7,0.0,53,53.0,0.0
2026-02-27,21419490,A673,391,0,0,45,0.0,346,346.0,0.0
2026-02-27,80804138,D901,137,0,0,17,0.0,120,120.0,0.0
2026-02-27,21128067,D767,14,0,0,0,0.0,14,14.0,0.0
2026-02-27,80807112,A715,114,0,0,6,0.0,108,108.0,0.0
2026-02-27,21179704,A673,83,0,0,12,0.0,71,71.0,0.0
2026-02-27,21148509,A715,209,0,0,8,0.0,201,201.0,0.0
2026-02-27,80884852,A672,795,0,0,0,0.0,795,795.0,0.0
2026-02-27,21113405,A672,189,0,0,2,0.0,187,187.0,0.0
2026-02-27,21121756,0386,812,0,0,0,0.0,812,812.0,0.0
2026-02-27,80812099,A715,18,0,0,1,0.0,17,17.0,0.0
2026-02-27,80885920,A673,625,0,0,94,0.0,531,531.0,0.0
2026-02-27,21315352,E556,35,0,0,4,0.0,31,31.0,0.0
2026-02-27,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-27,80805856,A668,214,0,0,33,0.0,181,181.0,0.0
2026-02-27,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-27,21121751,A716,25,0,0,1,0.0,24,24.0,0.0
2026-02-27,21171453,A672,25,0,0,1,0.0,24,24.0,0.0
2026-02-27,80812846,A673,247,0,0,44,0.0,203,203.0,0.0
2026-02-27,80807105,D191,17,0,0,4,0.0,13,13.0,0.0
2026-02-27,21352461,A668,310,0,0,0,0.0,310,310.0,0.0
2026-02-27,21141769,E556,8,0,0,3,0.0,5,5.0,0.0
2026-02-27,21377504,C816,55,0,0,1,0.0,54,54.0,0.0
2026-02-27,80807113,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-27,21170683,A680,122,0,0,8,0.0,114,114.0,0.0
2026-02-27,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-27,21314593,A673,888,0,0,27,0.0,861,861.0,0.0
2026-02-27,80807114,C816,1263,0,0,3,0.0,1260,1260.0,0.0
2026-02-27,21133312,E564,5,0,0,0,0.0,5,5.0,0.0
2026-02-27,80807089,E564,26,0,0,2,0.0,24,24.0,0.0
2026-02-27,80848022,A668,433,0,0,21,0.0,412,412.0,0.0
2026-02-27,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-27,80863643,A716,23,0,0,0,0.0,23,23.0,0.0
2026-02-27,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-27,80884845,A716,247,0,0,1,0.0,246,246.0,0.0
2026-02-27,80807105,E568,3,0,0,0,0.0,3,3.0,0.0
2026-02-27,21314875,A668,35,0,0,0,0.0,35,35.0,0.0
2026-02-27,80804132,E556,35,0,0,4,0.0,31,31.0,0.0
2026-02-27,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-27,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-27,21314595,A672,480,0,0,60,0.0,420,420.0,0.0
