date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-09,80848028,C937,33,0,0,0,0.0,33,33.0,0.0
2026-02-09,80805852,A668,27,0,0,1,0.0,26,26.0,0.0
2026-02-09,80863646,A716,38,0,0,0,0.0,38,38.0,0.0
2026-02-09,80804138,E564,23,0,0,0,0.0,23,23.0,0.0
2026-02-09,21314876,A672,375,0,0,3,0.0,372,372.0,0.0
2026-02-09,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-09,21314593,C816,392,0,0,17,3.0,372,372.0,0.0
2026-02-09,80805856,C810,25,0,0,1,0.0,24,24.0,0.0
2026-02-09,80804133,D901,156,0,0,0,0.0,156,156.0,0.0
2026-02-09,80807092,A715,65,0,87,4,0.0,148,148.0,0.0
2026-02-09,80848028,0386,3,0,0,0,3.0,0,0.0,0.0
2026-02-09,80807093,C937,8,0,0,1,0.0,7,7.0,0.0
2026-02-09,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-09,80848029,A668,319,0,0,11,0.0,308,308.0,0.0
2026-02-09,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-09,80795933,A673,1268,0,0,9,0.0,1259,1259.0,0.0
2026-02-09,21103372,E569,11,0,0,0,0.0,11,11.0,0.0
2026-02-09,80804703,A673,186,0,0,20,0.0,166,166.0,0.0
2026-02-09,80868102,A680,29,0,0,3,0.0,26,26.0,0.0
2026-02-09,80884848,A672,19,0,0,3,0.0,16,16.0,0.0
2026-02-09,21419490,A673,643,0,0,1,0.0,642,642.0,0.0
2026-02-09,80804138,D901,82,0,9,8,0.0,83,83.0,0.0
2026-02-09,21128067,D767,27,0,0,4,0.0,23,23.0,0.0
2026-02-09,80807112,A715,200,0,0,12,0.0,188,188.0,0.0
2026-02-09,21179704,A673,155,0,0,0,0.0,155,155.0,0.0
2026-02-09,21148509,A715,77,0,0,4,0.0,73,73.0,0.0
2026-02-09,80884852,A672,325,0,0,7,0.0,318,318.0,0.0
2026-02-09,21113405,A672,246,0,0,3,0.0,243,243.0,0.0
2026-02-09,80812099,A715,18,0,0,0,0.0,18,18.0,0.0
2026-02-09,80885920,A673,598,0,56,0,0.0,654,654.0,0.0
2026-02-09,21315352,E556,20,0,0,2,0.0,18,18.0,0.0
2026-02-09,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-09,80805856,A668,365,0,3,42,0.0,326,326.0,0.0
2026-02-09,80865910,C816,4,0,0,0,0.0,4,4.0,0.0
2026-02-09,21121751,A716,51,0,0,1,0.0,50,50.0,0.0
2026-02-09,21171453,A672,38,0,0,1,0.0,37,37.0,0.0
2026-02-09,80812846,A673,741,0,0,16,3.0,722,722.0,0.0
2026-02-09,80807105,D191,18,0,0,2,0.0,16,16.0,0.0
2026-02-09,21352461,A668,408,0,0,2,0.0,406,406.0,0.0
2026-02-09,21377504,C816,101,0,0,0,0.0,101,101.0,0.0
2026-02-09,80807113,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-09,21170683,A680,108,0,0,3,0.0,105,105.0,0.0
2026-02-09,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-09,21314593,A673,531,0,0,12,2.0,517,517.0,0.0
2026-02-09,80807114,C816,1356,0,0,6,0.0,1350,1350.0,0.0
2026-02-09,21132758,E556,13,0,0,6,0.0,7,7.0,0.0
2026-02-09,21133312,E564,6,0,0,0,0.0,6,6.0,0.0
2026-02-09,80807089,E564,30,0,0,1,0.0,29,29.0,0.0
2026-02-09,80848022,A668,496,0,0,26,0.0,470,470.0,0.0
2026-02-09,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-09,80863643,A716,11,0,1,0,0.0,12,12.0,0.0
2026-02-09,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-09,80884845,A716,256,0,0,1,0.0,255,255.0,0.0
2026-02-09,80807105,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-09,21314875,A668,68,0,0,2,0.0,66,66.0,0.0
2026-02-09,80804132,E556,42,0,0,4,0.0,38,38.0,0.0
2026-02-09,80840975,E564,8,0,0,0,0.0,8,8.0,0.0
2026-02-09,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-09,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-09,21314595,A672,792,0,0,0,0.0,792,792.0,0.0
2026-02-09,21325292,A672,735,0,0,18,0.0,717,717.0,0.0
2026-02-09,21377504,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-09,21143102,A680,159,0,0,11,0.0,148,148.0,0.0
2026-02-09,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-09,80812845,E569,26,0,0,6,0.0,20,20.0,0.0
2026-02-09,80885921,A672,249,0,0,15,0.0,234,234.0,0.0
2026-02-09,21315352,A715,23,0,0,1,0.0,22,22.0,0.0
2026-02-09,80865910,A673,2392,0,0,1,0.0,2391,2391.0,0.0
2026-02-09,80807118,E556,38,0,0,7,0.0,31,31.0,0.0
2026-02-09,80863645,A672,629,0,0,6,0.0,623,623.0,0.0
2026-02-09,21133312,D901,41,0,0,2,0.0,39,39.0,0.0
2026-02-09,21434952,A672,507,0,0,5,0.0,502,502.0,0.0
