date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-12-20,80848028,C937,70,0,0,5,0.0,65,65.0,0.0
2025-12-20,80805852,A668,18,0,0,0,0.0,18,18.0,0.0
2025-12-20,80863646,A716,6,0,0,0,0.0,6,6.0,0.0
2025-12-20,80804138,E564,52,0,0,2,0.0,50,50.0,0.0
2025-12-20,21314876,A672,39,0,0,3,0.0,36,36.0,0.0
2025-12-20,21314593,C816,635,0,0,56,0.0,579,579.0,0.0
2025-12-20,80804133,D901,428,0,0,14,0.0,414,414.0,0.0
2025-12-20,80807092,A715,56,0,0,1,0.0,55,55.0,0.0
2025-12-20,80807093,C937,14,0,0,1,0.0,13,13.0,0.0
2025-12-20,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2025-12-20,80848029,A668,204,0,0,16,0.0,188,188.0,0.0
2025-12-20,80854083,C816,606,0,0,3,0.0,603,603.0,0.0
2025-12-20,80795933,A673,98,0,0,11,0.0,87,87.0,0.0
2025-12-20,21103372,E569,24,0,0,1,0.0,23,23.0,0.0
2025-12-20,80804703,A673,141,0,0,8,0.0,133,133.0,0.0
2025-12-20,80868102,A680,40,0,0,0,0.0,40,40.0,0.0
2025-12-20,80884848,A672,199,0,0,20,0.0,179,179.0,0.0
2025-12-20,21419490,A673,532,0,0,225,0.0,307,307.0,0.0
2025-12-20,21029016,D767,28,0,0,1,0.0,27,27.0,0.0
2025-12-20,80804138,D901,184,0,0,2,0.0,182,182.0,0.0
2025-12-20,21128067,D767,106,0,0,4,0.0,102,102.0,0.0
2025-12-20,80807112,A715,157,0,0,20,0.0,137,137.0,0.0
2025-12-20,21179704,A673,102,0,0,1,0.0,101,101.0,0.0
2025-12-20,21148509,A715,93,0,0,11,0.0,82,82.0,0.0
2025-12-20,80884852,A672,521,0,0,22,0.0,499,499.0,0.0
2025-12-20,80812099,A715,23,0,0,1,0.0,22,22.0,0.0
2025-12-20,80885920,A673,1658,0,0,130,0.0,1528,1528.0,0.0
2025-12-20,21315352,E556,49,0,0,4,0.0,45,45.0,0.0
2025-12-20,80805856,A668,491,0,0,13,0.0,478,478.0,0.0
2025-12-20,80865910,C816,6,0,0,0,0.0,6,6.0,0.0
2025-12-20,21121751,A716,19,0,0,2,0.0,17,17.0,0.0
2025-12-20,21171453,A672,12,0,0,1,0.0,11,11.0,0.0
2025-12-20,80812846,A673,751,0,0,53,0.0,698,698.0,0.0
2025-12-20,80807105,D191,98,0,0,4,0.0,94,94.0,0.0
2025-12-20,21352461,A668,173,0,0,28,0.0,145,145.0,0.0
2025-12-20,21141769,E556,41,0,0,5,0.0,36,36.0,0.0
2025-12-20,80807113,E568,7,0,0,0,0.0,7,7.0,0.0
2025-12-20,21170683,A680,75,0,0,27,0.0,48,48.0,0.0
2025-12-20,21113405,C810,2,0,0,0,0.0,2,2.0,0.0
2025-12-20,21314593,A673,415,0,0,45,0.0,370,370.0,0.0
2025-12-20,80807114,C816,213,0,0,11,0.0,202,202.0,0.0
2025-12-20,21132758,E556,104,0,0,1,0.0,103,103.0,0.0
2025-12-20,21133312,E564,6,0,0,0,0.0,6,6.0,0.0
2025-12-20,80807089,E564,37,0,0,4,0.0,33,33.0,0.0
2025-12-20,80848022,A668,435,0,0,35,0.0,400,400.0,0.0
2025-12-20,80854083,A673,323,0,0,18,0.0,305,305.0,0.0
2025-12-20,80863643,A716,7,0,0,1,0.0,6,6.0,0.0
2025-12-20,80884845,A716,47,0,0,6,0.0,41,41.0,0.0
2025-12-20,80807105,E568,8,0,0,0,0.0,8,8.0,0.0
2025-12-20,21314875,A668,39,0,0,6,0.0,33,33.0,0.0
2025-12-20,80804132,E556,89,0,0,1,0.0,88,88.0,0.0
2025-12-20,80840975,E564,8,0,0,1,0.0,7,7.0,0.0
2025-12-20,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2025-12-20,21314595,A672,640,0,0,45,0.0,595,595.0,0.0
2025-12-20,21325292,A672,257,0,0,8,0.0,249,249.0,0.0
2025-12-20,21377504,E568,1,0,0,0,0.0,1,1.0,0.0
2025-12-20,21143102,A680,125,0,0,18,0.0,107,107.0,0.0
2025-12-20,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2025-12-20,80812845,E569,126,0,0,11,0.0,115,115.0,0.0
2025-12-20,80885921,A672,203,0,0,25,0.0,178,178.0,0.0
2025-12-20,21315352,A715,54,0,0,0,0.0,54,54.0,0.0
2025-12-20,80865910,A673,96,0,0,2,0.0,94,94.0,0.0
2025-12-20,80807118,E556,138,0,0,0,0.0,138,138.0,0.0
2025-12-20,80863645,A672,121,0,0,16,0.0,105,105.0,0.0
2025-12-20,21133312,D901,116,0,0,7,0.0,109,109.0,0.0
