date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2026-02-22,80848028,C937,31,0,0,2,0.0,29,29.0,0.0
2026-02-22,80805852,A668,17,0,0,1,0.0,16,16.0,0.0
2026-02-22,80863646,A716,37,0,0,1,0.0,36,36.0,0.0
2026-02-22,80804138,E564,29,0,0,3,0.0,26,26.0,0.0
2026-02-22,21314876,A672,347,0,0,4,3.0,340,340.0,0.0
2026-02-22,21139445,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-22,21314593,C816,939,0,0,21,0.0,918,918.0,0.0
2026-02-22,80805856,C810,101,0,15,1,14.0,101,101.0,0.0
2026-02-22,80804133,D901,212,0,27,1,0.0,238,238.0,0.0
2026-02-22,80807092,A715,134,0,0,2,0.0,132,132.0,0.0
2026-02-22,80807093,C937,5,0,0,0,0.0,5,5.0,0.0
2026-02-22,21165816,E569,5,0,0,0,0.0,5,5.0,0.0
2026-02-22,80848029,A668,223,0,0,2,0.0,221,221.0,0.0
2026-02-22,80854083,C816,34,0,0,0,0.0,34,34.0,0.0
2026-02-22,80795933,A673,1149,0,0,2,0.0,1147,1147.0,0.0
2026-02-22,21103372,E569,10,0,0,1,0.0,9,9.0,0.0
2026-02-22,21314876,C810,7,0,0,0,0.0,7,7.0,0.0
2026-02-22,80804703,A673,100,0,13,27,3.0,83,83.0,0.0
2026-02-22,80868102,A680,28,0,0,4,0.0,24,24.0,0.0
2026-02-22,80884848,A672,26,0,0,0,0.0,26,26.0,0.0
2026-02-22,21419490,A673,413,0,8,0,0.0,421,421.0,0.0
2026-02-22,80804138,D901,104,0,0,8,0.0,96,96.0,0.0
2026-02-22,21128067,D767,32,0,0,2,0.0,30,30.0,0.0
2026-02-22,80807112,A715,153,0,0,9,0.0,144,144.0,0.0
2026-02-22,21179704,A673,95,0,0,1,0.0,94,94.0,0.0
2026-02-22,21148509,A715,240,0,0,7,0.0,233,233.0,0.0
2026-02-22,80884852,A672,815,0,0,2,0.0,813,813.0,0.0
2026-02-22,21113405,A672,206,0,0,8,0.0,198,198.0,0.0
2026-02-22,21121756,0386,812,0,0,0,0.0,812,812.0,0.0
2026-02-22,80812099,A715,20,0,0,1,0.0,19,19.0,0.0
2026-02-22,80885920,A673,647,0,5,60,0.0,592,592.0,0.0
2026-02-22,21315352,E556,45,0,0,2,0.0,43,43.0,0.0
2026-02-22,21416910,A668,262,0,0,0,0.0,262,262.0,0.0
2026-02-22,80805856,A668,272,0,0,8,0.0,264,264.0,0.0
2026-02-22,80865910,C816,4,0,1,1,0.0,4,4.0,0.0
2026-02-22,21121751,A716,32,0,0,2,0.0,30,30.0,0.0
2026-02-22,21171453,A672,28,0,0,1,0.0,27,27.0,0.0
2026-02-22,80812846,A673,444,0,0,9,32.0,403,403.0,0.0
2026-02-22,80807105,D191,27,0,0,1,0.0,26,26.0,0.0
2026-02-22,21352461,A668,325,0,0,1,0.0,324,324.0,0.0
2026-02-22,21141769,E556,25,0,0,2,0.0,23,23.0,0.0
2026-02-22,21377504,C816,71,0,0,2,0.0,69,69.0,0.0
2026-02-22,80807113,E568,4,0,0,1,0.0,3,3.0,0.0
2026-02-22,21170683,A680,135,0,0,4,0.0,131,131.0,0.0
2026-02-22,21113405,C810,23,0,0,0,0.0,23,23.0,0.0
2026-02-22,21314593,A673,1046,0,0,16,9.0,1021,1021.0,0.0
2026-02-22,80807114,C816,1283,0,0,3,0.0,1280,1280.0,0.0
2026-02-22,21132758,E556,3,0,0,1,0.0,2,2.0,0.0
2026-02-22,21133312,E564,6,0,0,0,0.0,6,6.0,0.0
2026-02-22,80807089,E564,26,0,0,2,0.0,24,24.0,0.0
2026-02-22,80848022,A668,579,0,0,23,0.0,556,556.0,0.0
2026-02-22,80854083,A673,85,0,0,0,0.0,85,85.0,0.0
2026-02-22,80863643,A716,23,0,0,0,0.0,23,23.0,0.0
2026-02-22,80793615,E564,2,0,0,0,0.0,2,2.0,0.0
2026-02-22,80884845,A716,250,0,0,0,0.0,250,250.0,0.0
2026-02-22,80807105,E568,4,0,0,0,0.0,4,4.0,0.0
2026-02-22,21314875,A668,55,0,0,6,0.0,49,49.0,0.0
2026-02-22,80804132,E556,36,0,0,2,0.0,34,34.0,0.0
2026-02-22,80840975,E564,7,0,0,2,0.0,5,5.0,0.0
2026-02-22,21269899,0386,2,0,0,0,0.0,2,2.0,0.0
2026-02-22,80804130,C819,5,0,0,0,0.0,5,5.0,0.0
2026-02-22,21314595,A672,649,0,0,39,0.0,610,610.0,0.0
2026-02-22,21325292,A672,559,0,0,5,12.0,542,542.0,0.0
2026-02-22,21377504,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-22,21143102,A680,162,0,0,17,0.0,145,145.0,0.0
2026-02-22,80807114,E568,2,0,0,0,0.0,2,2.0,0.0
2026-02-22,80812845,E569,43,0,0,0,0.0,43,43.0,0.0
2026-02-22,80885921,A672,154,0,0,5,0.0,149,149.0,0.0
2026-02-22,21315352,A715,44,0,0,0,0.0,44,44.0,0.0
2026-02-22,80865910,A673,2362,0,0,2,0.0,2360,2360.0,0.0
2026-02-22,80807118,E556,56,0,0,6,0.0,50,50.0,0.0
2026-02-22,80863645,A672,583,0,0,10,0.0,573,573.0,0.0
2026-02-22,21133312,D901,65,0,0,5,0.0,60,60.0,0.0
2026-02-22,21434952,A672,306,0,0,17,0.0,289,289.0,0.0
2026-02-22,21314595,C810,4,0,0,0,0.0,4,4.0,0.0
2026-02-22,21325292,C810,48,0,0,9,5.0,34,34.0,0.0
2026-02-22,80868100,A716,77,0,0,0,0.0,77,77.0,0.0
2026-02-22,80796091,C816,323,0,0,3,0.0,320,320.0,0.0
2026-02-22,21141769,A715,121,0,0,6,0.0,115,115.0,0.0
2026-02-22,21377504,A673,527,0,0,6,0.0,521,521.0,0.0
2026-02-22,21414747,0386,1,0,0,0,0.0,1,1.0,0.0
2026-02-22,80807100,A716,84,0,0,0,0.0,84,84.0,0.0
2026-02-22,80812103,A672,84,0,0,3,5.0,76,76.0,0.0
2026-02-22,80807114,A673,730,0,0,1,5.0,724,724.0,0.0
2026-02-22,80795932,A672,307,0,0,1,0.0,306,306.0,0.0
2026-02-22,80807112,C816,295,0,0,4,0.0,291,291.0,0.0
2026-02-22,21148509,C816,230,0,0,0,0.0,230,230.0,0.0
2026-02-22,80805850,E569,2,0,0,0,0.0,2,2.0,0.0
